73,139,2319,402341.56,3283631.20,29.678896,-82.009293,114,109,112
74,140,2319,402344.86,3283631.20,29.678896,-82.009259,95,73,104
75,141,2319,402348.16,3283631.20,29.678896,-82.009225,163,83,140
76,142,2319,402351.46,3283631.20,29.678897,-82.009191,178,99,146
77,143,2319,402354.76,3283631.20,29.678897,-82.009157,140,92,136
78,135,2320,402328.36,3283627.90,29.678865,-82.009429,129,104,117
79,136,2320,402331.66,3283627.90,29.678865,-82.009395,154,105,144
80,137,2320,402334.96,3283627.90,29.678866,-82.009361,92,72,87
81,138,2320,402338.26,3283627.90,29.678866,-82.009327,95,87,89
82,139,2320,402341.56,3283627.90,29.678866,-82.009293,114,110,113
83,140,2320,402344.86,3283627.90,29.678866,-82.009259,141,86,129
84,141,2320,402348.16,3283627.90,29.678867,-82.009225,135,70,119
85,142,2320,402351.46,3283627.90,29.678867,-82.009191,146,79,134
86,143,2320,402354.76,3283627.90,29.678867,-82.009156,147,79,135
87,136,2321,402331.66,3283624.60,29.678836,-82.009395,154,106,145
88,137,2321,402334.96,3283624.60,29.678836,-82.009361,155,96,127
89,138,2321,402338.26,3283624.60,29.678836,-82.009327,153,94,124
90,139,2321,402341.56,3283624.60,29.678836,-82.009293,119,102,107
91,140,2321,402344.86,3283624.60,29.678837,-82.009258,116,115,118
92,141,2321,402348.16,3283624.60,29.678837,-82.009224,171,112,148
93,135,2321,402328.36,3283624.60,29.678835,-82.009429,132,107,120
94,135,2322,402328.36,3283621.30,29.678805,-82.009429,95,79,111
95,136,2322,402331.66,3283621.30,29.678806,-82.009395,170,84,151
96,137,2322,402334.96,3283621.30,29.678806,-82.009360,141,75,121
97,138,2322,402338.26,3283621.30,29.678806,-82.009326,121,69,104
98,139,2322,402341.56,3283621.30,29.678807,-82.009292,92,69,80
99,140,2322,402344.86,3283621.30,29.678807,-82.009258,67,71,72
100,141,2322,402348.16,3283621.30,29.678807,-82.009224,176,116,153
101,136,2323,402331.66,3283618.00,29.678776,-82.009394,113,78,97
102,137,2323,402334.96,3283618.00,29.678776,-82.009360,75,67,75
103,138,2323,402338.26,3283618.00,29.678776,-82.009326,70,60,79
104,139,2323,402341.56,3283618.00,29.678777,-82.009292,98,73,86
105,135,2323,402328.36,3283618.00,29.678776,-82.009428,111,76,107
106,139,2324,402341.56,3283614.70,29.678747,-82.009292,91,66,99
107,138,2324,402338.26,3283614.70,29.678747,-82.009326,71,61,81
