FORMATTED DATE-TIME           DT   MG   TR     WS     CW     HW     TP     WC     RH     HI     DP     WB      BP      AL       DA
YYYY-MM-DD HH:MM:SS            s  Mag True    mph    mph    mph     °C     °C      %     °C     °C     °C      mb       m        m
2010-08-31 15:57:30    336585450  ***  ***    5.3    5.3    5.3   28.1   28.1   65.8   30.7   21.1   23.1 1013.50      -3      555
2010-08-31 15:58:00    336585480  ***  ***    5.0    5.0    5.0   28.2   28.2   65.9   30.9   21.3   23.3 1013.60      -3      559
2010-08-31 15:58:30    336585510  ***  ***    7.6    7.6    7.6   28.2   28.2   65.3   30.8   21.1   23.1 1013.60      -4      556
2010-08-31 15:59:00    336585540  ***  ***    5.1    5.1    5.1   28.4   28.4   65.4   31.3   21.3   23.3 1013.60      -3      565
2010-08-31 15:59:30    336585570  ***  ***    2.6    2.6    2.6   28.5   28.5   65.5   31.6   21.4   23.4 1013.60      -4      568
2010-08-31 16:00:00    336585600  ***  ***    3.1    3.1    3.1   28.8   28.8   65.2   32.1   21.6   23.6 1013.50      -3      581
2010-08-31 16:00:30    336585630  ***  ***    3.9    3.9    3.9   28.5   28.5   64.4   31.4   21.1   23.2 1013.50      -3      566
2010-08-31 16:01:00    336585660  ***  ***    7.5    7.5    7.5   28.3   28.3   64.5   30.9   20.9   23.0 1013.50      -3      559
2010-08-31 16:01:30    336585690  ***  ***    6.0    6.0    6.0   28.3   28.3   65.4   31.1   21.2   23.2 1013.50      -3      561
2010-08-31 16:02:00    336585720  ***  ***    3.7    3.7    3.7   28.4   28.4   65.3   31.3   21.3   23.3 1013.50      -3      564
2010-08-31 16:02:30    336585750  ***  ***    1.6    1.6    1.6   28.3   28.3   64.9   31.0   21.1   23.2 1013.50      -3      561
2010-08-31 16:03:00    336585780  ***  ***    3.1    3.1    3.1   28.2   28.2   63.9   30.6   20.7   22.9 1013.50      -3      555
2010-08-31 16:03:30    336585810  ***  ***    3.7    3.7    3.7   28.4   28.4   64.8   31.2   21.1   23.2 1013.50      -3      564
2010-08-31 16:04:00    336585840  ***  ***    6.0    6.0    6.0   28.3   28.3   64.8   31.0   21.0   23.1 1013.50      -3      559
2010-08-31 16:04:30    336585870  ***  ***    3.5    3.5    3.5   28.2   28.2   64.6   30.7   20.9   23.0 1013.50      -3      557
2010-08-31 16:05:00    336585900  ***  ***    4.7    4.7    4.7   28.6   28.6   65.2   31.7   21.4   23.4 1013.50      -3      573
2010-08-31 16:05:30    336585930  ***  ***    7.4    7.4    7.4   28.4   28.4   64.7   31.2   21.1   23.2 1013.50      -3      565
2010-08-31 16:06:00    336585960  ***  ***    7.9    7.9    7.9   28.3   28.3   64.9   31.0   21.0   23.1 1013.50      -3      560
2010-08-31 16:06:30    336585990  ***  ***    5.0    5.0    5.0   28.3   28.3   64.6   30.9   21.0   23.1 1013.50      -3      561
2010-08-31 16:07:00    336586020  ***  ***    8.8    8.8    8.8   28.3   28.3   64.4   30.9   20.9   23.0 1013.60      -4      558
2010-08-31 16:07:30    336586050  ***  ***    3.2    3.2    3.2   28.2   28.2   64.8   30.8   21.0   23.1 1013.60      -3      556
2010-08-31 16:08:00    336586080  ***  ***    4.2    4.2    4.2   28.2   28.2   64.7   30.7   21.0   23.1 1013.60      -3      557
2010-08-31 16:08:30    336586110  ***  ***    1.2    1.2    1.2   28.8   28.8   65.3   32.2   21.6   23.6 1013.60      -3      578
2010-08-31 16:09:00    336586140  ***  ***    4.3    4.3    4.3   28.4   28.4   64.7   31.2   21.1   23.2 1013.60      -3      563
2010-08-31 16:09:30    336586170  ***  ***    8.5    8.5    8.5   28.4   28.4   64.7   31.2   21.1   23.2 1013.60      -3      564
2010-08-31 16:10:00    336586200  ***  ***    4.7    4.7    4.7   28.3   28.3   65.0   31.0   21.1   23.2 1013.50      -3      561
2010-08-31 16:10:30    336586230  ***  ***    4.4    4.4    4.4   28.5   28.5   65.3   31.5   21.3   23.3 1013.50      -3      567
2010-08-31 16:11:00    336586260  ***  ***    3.3    3.3    3.3   28.6   28.6   65.4   31.7   21.5   23.5 1013.50      -3      573
2010-08-31 16:11:30    336586290  ***  ***    2.3    2.3    2.3   28.7   28.7   65.5   32.0   21.6   23.6 1013.50      -3      578
2010-08-31 16:12:00    336586320  ***  ***    7.9    7.9    7.9   28.8   28.8   65.5   32.2   21.7   23.7 1013.50      -3      579
2010-08-31 16:12:30    336586350  ***  ***    5.7    5.7    5.7   28.6   28.6   64.4   31.6   21.2   23.3 1013.40      -2      571
2010-08-31 16:13:00    336586380  ***  ***    6.1    6.1    6.1   28.3   28.3   64.1   30.9   20.8   23.0 1013.50      -3      558
2010-08-31 16:13:30    336586410  ***  ***    2.4    2.4    2.4   28.7   28.7   64.7   31.8   21.4   23.4 1013.50      -3      577
2010-08-31 16:14:00    336586440  ***  ***    3.2    3.2    3.2   29.6   29.6   65.3   34.0   22.4   24.3 1013.50      -3      611
2010-08-31 16:14:30    336586470  ***  ***    2.9    2.9    2.9   29.7   29.7   64.5   34.0   22.3   24.3 1013.40      -2      616
2010-08-31 16:15:00    336586500  ***  ***    4.8    4.8    4.8   29.0   29.0   62.9   32.2   21.2   23.4 1013.50      -3      585
2010-08-31 16:15:30    336586530  ***  ***    5.2    5.2    5.2   28.8   28.8   63.8   31.9   21.3   23.4 1013.50      -3      579
2010-08-31 16:16:00    336586560  ***  ***   10.1   10.1   10.1   28.5   28.5   63.9   31.3   21.0   23.2 1013.50      -3      568
2010-08-31 16:16:30    336586590  ***  ***    5.5    5.5    5.5   28.5   28.5   64.5   31.4   21.2   23.3 1013.40      -2      571
2010-08-31 16:17:00    336586620  ***  ***    6.5    6.5    6.5   28.5   28.5   64.6   31.4   21.2   23.3 1013.50      -3      570
2010-08-31 16:17:30    336586650  ***  ***    9.4    9.4    9.4   28.5   28.5   63.9   31.3   21.0   23.2 1013.50      -3      568
2010-08-31 16:18:00    336586680  ***  ***    5.7    5.7    5.7   28.7   28.7   63.5   31.7   21.1   23.3 1013.50      -3      576
2010-08-31 16:18:30    336586710  ***  ***    9.7    9.7    9.7   28.3   28.3   63.0   30.7   20.6   22.8 1013.60      -3      557
2010-08-31 16:19:00    336586740  ***  ***    3.6    3.6    3.6   28.8   28.8   63.8   31.9   21.2   23.4 1013.40      -2      579
2010-08-31 16:19:30    336586770  ***  ***    8.6    8.6    8.6   28.8   28.8   63.3   31.8   21.2   23.4 1013.50      -3      579
2010-08-31 16:20:00    336586800  ***  ***    4.3    4.3    4.3   28.8   28.8   63.2   31.8   21.1   23.3 1013.50      -3      577
2010-08-31 16:20:30    336586830  ***  ***    2.9    2.9    2.9   28.8   28.8   62.8   31.8   21.0   23.2 1013.40      -2      579
2010-08-31 16:21:00    336586860  ***  ***    3.3    3.3    3.3   29.4   29.4   63.3   33.1   21.7   23.8 1013.50      -3      600
2010-08-31 16:21:30    336586890  ***  ***    3.0    3.0    3.0   29.2   29.2   61.9   32.4   21.1   23.4 1013.50      -3      590
2010-08-31 16:22:00    336586920  ***  ***    6.8    6.8    6.8   28.7   28.7   61.9   31.4   20.7   23.0 1013.50      -3      572
2010-08-31 16:22:30    336586950  ***  ***    6.1    6.1    6.1   29.1   29.1   63.1   32.4   21.4   23.6 1013.40      -2      590
2010-08-31 16:23:00    336586980  ***  ***    7.8    7.8    7.8   28.9   28.9   62.8   32.0   21.1   23.3 1013.50      -3      582
2010-08-31 16:23:30    336587010  ***  ***    7.3    7.3    7.3   28.7   28.7   62.2   31.4   20.7   23.0 1013.40      -2      572
2010-08-31 16:24:00    336587040  ***  ***    6.9    6.9    6.9   28.6   28.6   62.5   31.2   20.7   23.0 1013.40      -2      569
2010-08-31 16:24:30    336587070  ***  ***    1.2    1.2    1.2   29.2   29.2   63.8   32.8   21.6   23.7 1013.40      -2      595
2010-08-31 16:25:00    336587100  ***  ***    7.2    7.2    7.2   29.0   29.0   62.9   32.2   21.2   23.4 1013.40      -2      586
2010-08-31 16:25:30    336587130  ***  ***    7.7    7.7    7.7   29.0   29.0   62.5   32.1   21.1   23.3 1013.40      -2      586
2010-08-31 16:26:00    336587160  ***  ***    4.4    4.4    4.4   29.1   29.1   62.0   32.2   21.0   23.3 1013.40      -2      588
2010-08-31 16:26:30    336587190  ***  ***    7.2    7.2    7.2   28.7   28.7   62.0   31.4   20.7   23.0 1013.40      -2      574
2010-08-31 16:27:00    336587220  ***  ***    6.5    6.5    6.5   29.2   29.2   63.4   32.7   21.6   23.7 1013.40      -2      595
2010-08-31 16:27:30    336587250  ***  ***    5.1    5.1    5.1   29.5   29.5   63.5   33.4   21.9   24.0 1013.40      -2      607
2010-08-31 16:28:00    336587280  ***  ***    2.4    2.4    2.4   29.7   29.7   62.7   33.6   21.8   24.0 1013.30      -2      616
2010-08-31 16:28:30    336587310  ***  ***    7.3    7.3    7.3   29.0   29.0   61.7   32.0   20.9   23.2 1013.30      -2      586
2010-08-31 16:29:00    336587340  ***  ***    5.1    5.1    5.1   28.9   28.9   61.7   31.7   20.8   23.1 1013.40      -2      582
2010-08-31 16:29:30    336587370  ***  ***    7.1    7.1    7.1   28.8   28.8   61.8   31.5   20.7   23.0 1013.40      -2      576
2010-08-31 16:30:00    336587400  ***  ***    6.0    6.0    6.0   28.7   28.7   61.9   31.4   20.7   23.0 1013.40      -2      573
2010-08-31 16:30:30    336587430  ***  ***   10.8   10.8   10.8   28.4   28.4   61.8   30.7   20.4   22.7 1013.50      -3      561
2010-08-31 16:31:00    336587460  ***  ***   10.0   10.0   10.0   28.5   28.5   61.7   30.9   20.5   22.8 1013.40      -2      566
2010-08-31 16:31:30    336587490  ***  ***    6.1    6.1    6.1   28.5   28.5   62.4   31.0   20.6   22.9 1013.40      -2      564
2010-08-31 16:32:00    336587520  ***  ***    6.5    6.5    6.5   28.8   28.8   62.7   31.7   21.0   23.2 1013.30      -2      579
2010-08-31 16:32:30    336587550  ***  ***    8.7    8.7    8.7   28.6   28.6   62.6   31.2   20.8   23.0 1013.40      -2      571
2010-08-31 16:33:00    336587580  ***  ***    1.9    1.9    1.9   28.6   28.6   62.6   31.2   20.8   23.0 1013.40      -2      571
2010-08-31 16:33:30    336587610  ***  ***    8.8    8.8    8.8   28.5   28.5   62.3   31.0   20.6   22.9 1013.40      -2      564
2010-08-31 16:34:00    336587640  ***  ***    5.3    5.3    5.3   28.7   28.7   63.1   31.6   21.0   23.2 1013.40      -2      575
2010-08-31 16:34:30    336587670  ***  ***    6.3    6.3    6.3   28.6   28.6   62.7   31.3   20.8   23.0 1013.30      -2      571
2010-08-31 16:35:00    336587700  ***  ***    3.3    3.3    3.3   28.7   28.7   62.3   31.5   20.8   23.1 1013.40      -2      574
2010-08-31 16:35:30    336587730  ***  ***    6.3    6.3    6.3   29.0   29.0   62.3   32.1   21.1   23.3 1013.30      -2      587
2010-08-31 16:36:00    336587760  ***  ***    8.5    8.5    8.5   28.8   28.8   62.1   31.6   20.8   23.1 1013.40      -2      576
2010-08-31 16:36:30    336587790  ***  ***    5.4    5.4    5.4   29.3   29.3   63.0   32.9   21.5   23.7 1013.40      -2      597
2010-08-31 16:37:00    336587820  ***  ***    3.0    3.0    3.0   29.0   29.0   62.1   32.1   21.0   23.3 1013.40      -2      586
2010-08-31 16:37:30    336587850  ***  ***    6.6    6.6    6.6   29.0   29.0   61.2   31.9   20.8   23.2 1013.40      -2      583
2010-08-31 16:38:00    336587880  ***  ***    6.4    6.4    6.4   29.1   29.1   61.1   32.0   20.8   23.2 1013.30      -2      589
2010-08-31 16:38:30    336587910  ***  ***    5.4    5.4    5.4   29.1   29.1   60.8   32.0   20.8   23.2 1013.40      -2      589
2010-08-31 16:39:00    336587940  ***  ***    6.1    6.1    6.1   29.6   29.6   60.7   33.0   21.2   23.6 1013.40      -2      606
2010-08-31 16:39:30    336587970  ***  ***    3.3    3.3    3.3   30.1   30.1   61.5   34.3   21.8   24.1 1013.40      -2      625
2010-08-31 16:40:00    336588000  ***  ***    3.8    3.8    3.8   30.3   30.3   60.8   34.5   21.9   24.2 1013.50      -3      635
2010-08-31 16:40:30    336588030  ***  ***    6.3    6.3    6.3   30.2   30.2   59.2   34.0   21.3   23.8 1013.40      -2      627
2010-08-31 16:41:00    336588060  ***  ***    3.3    3.3    3.3   30.8   30.8   59.6   35.2   22.0   24.4 1013.50      -3      650
2010-08-31 16:41:30    336588090  ***  ***    7.3    7.3    7.3   30.0   30.0   58.0   33.3   20.8   23.4 1013.40      -2      617
2010-08-31 16:42:00    336588120  ***  ***    4.1    4.1    4.1   29.8   29.8   60.0   33.3   21.2   23.6 1013.50      -3      612
2010-08-31 16:42:30    336588150  ***  ***    8.8    8.8    8.8   29.8   29.8   60.1   33.3   21.2   23.6 1013.40      -2      614
2010-08-31 16:43:00    336588180  ***  ***    6.3    6.3    6.3   29.9   29.9   59.6   33.4   21.2   23.7 1013.40      -2      618
2010-08-31 16:43:30    336588210  ***  ***    9.8    9.8    9.8   29.3   29.3   59.1   32.1   20.5   23.0 1013.40      -2      591
2010-08-31 16:44:00    336588240  ***  ***    6.4    6.4    6.4   29.3   29.3   60.4   32.3   20.8   23.3 1013.40      -2      592
2010-08-31 16:44:30    336588270  ***  ***    3.9    3.9    3.9   29.4   29.4   61.6   32.8   21.2   23.5 1013.40      -2      599
2010-08-31 16:45:00    336588300  ***  ***    7.8    7.8    7.8   28.8   28.8   60.8   31.4   20.5   22.9 1013.40      -2      576
2010-08-31 16:45:30    336588330  ***  ***    5.2    5.2    5.2   29.1   29.1   62.1   32.3   21.1   23.3 1013.40      -2      589
2010-08-31 16:46:00    336588360  ***  ***    9.8    9.8    9.8   29.3   29.3   61.8   32.6   21.2   23.5 1013.50      -3      595
2010-08-31 16:46:30    336588390  ***  ***    9.2    9.2    9.2   29.3   29.3   60.7   32.4   21.0   23.4 1013.50      -3      595
2010-08-31 16:47:00    336588420  ***  ***    9.0    9.0    9.0   29.1   29.1   60.4   31.9   20.7   23.1 1013.50      -3      586
2010-08-31 16:47:30    336588450  ***  ***   11.7   11.7   11.6   29.4   29.4   61.1   32.6   21.1   23.4 1013.50      -3      597
2010-08-31 16:48:00    336588480  ***  ***    5.4    5.4    5.4   29.5   29.5   61.3   32.9   21.3   23.6 1013.50      -3      601
2010-08-31 16:48:30    336588510  ***  ***    5.2    5.2    5.2   30.0   30.0   61.7   34.0   21.8   24.1 1013.40      -2      625
2010-08-31 16:49:00    336588540  ***  ***    5.3    5.3    5.3   29.9   29.9   60.4   33.6   21.4   23.8 1013.50      -3      617
2010-08-31 16:49:30    336588570  ***  ***    2.9    2.9    2.9   30.0   30.0   60.0   33.7   21.4   23.8 1013.50      -3      620
2010-08-31 16:50:00    336588600  ***  ***    3.0    3.0    3.0   30.9   30.9   59.2   35.4   22.0   24.4 1013.40      -2      654
2010-08-31 16:50:30    336588630  ***  ***    3.2    3.2    3.2   30.8   30.8   59.3   35.2   22.0   24.4 1013.50      -3      651
2010-08-31 16:51:00    336588660  ***  ***    5.3    5.3    5.3   29.2   29.2   57.9   31.7   20.1   22.7 1013.40      -2      587
2010-08-31 16:51:30    336588690  ***  ***    6.7    6.7    6.7   30.2   30.2   60.3   34.1   21.6   24.0 1013.40      -2      628
2010-08-31 16:52:00    336588720  ***  ***    6.9    6.9    6.9   29.5   29.5   59.7   32.6   20.8   23.3 1013.30      -2      602
2010-08-31 16:52:30    336588750  ***  ***    5.6    5.6    5.6   29.5   29.5   60.4   32.8   21.0   23.4 1013.40      -2      600
2010-08-31 16:53:00    336588780  ***  ***    5.2    5.2    5.2   29.6   29.6   60.5   33.0   21.2   23.6 1013.40      -2      609
2010-08-31 16:53:30    336588810  ***  ***    4.7    4.7    4.7   29.7   29.7   59.9   33.0   21.1   23.5 1013.40      -2      610
2010-08-31 16:54:00    336588840  ***  ***    5.4    5.4    5.4   30.2   30.2   60.0   34.1   21.6   24.0 1013.40      -2      629
2010-08-31 16:54:30    336588870  ***  ***    6.6    6.6    6.6   29.7   29.7   58.4   32.8   20.6   23.2 1013.40      -2      606
2010-08-31 16:55:00    336588900  ***  ***   11.0   11.0   11.0   29.5   29.5   59.0   32.5   20.7   23.2 1013.50      -3      599
2010-08-31 16:55:30    336588930  ***  ***    9.0    9.0    9.0   29.4   29.4   59.0   32.3   20.6   23.2 1013.30      -2      597
2010-08-31 16:56:00    336588960  ***  ***    6.5    6.5    6.5   30.1   30.1   59.4   33.8   21.3   23.7 1013.40      -2      623
2010-08-31 16:56:30    336588990  ***  ***    8.2    8.2    8.2   29.7   29.7   58.5   32.8   20.7   23.3 1013.40      -2      606
2010-08-31 16:57:00    336589020  ***  ***    4.9    4.9    4.9   29.8   29.8   58.9   33.1   20.9   23.4 1013.30      -1      614
2010-08-31 16:57:30    336589050  ***  ***    6.6    6.6    6.6   30.0   30.0   59.1   33.5   21.2   23.7 1013.30      -1      621
2010-08-31 16:58:00    336589080  ***  ***    4.5    4.5    4.5   30.7   30.7   59.4   35.0   21.9   24.3 1013.30      -1      648
2010-08-31 16:58:30    336589110  ***  ***    5.6    5.6    5.6   30.6   30.6   58.6   34.6   21.6   24.1 1013.30      -2      645
2010-08-31 16:59:00    336589140  ***  ***    9.3    9.3    9.3   29.8   29.8   56.8   32.7   20.3   23.0 1013.30      -1      608
2010-08-31 16:59:30    336589170  ***  ***    4.8    4.8    4.8   29.9   29.9   58.0   33.1   20.8   23.4 1013.20      -1      616
2010-08-31 17:00:00    336589200  ***  ***    7.7    7.7    7.7   29.9   29.9   58.0   33.1   20.8   23.4 1013.30      -1      616
2010-08-31 17:00:30    336589230  ***  ***    9.2    9.2    9.2   29.9   29.9   57.1   32.9   20.5   23.2 1013.30      -1      615
2010-08-31 17:01:00    336589260  ***  ***   12.1   12.1   12.1   29.5   29.5   56.9   32.2   20.1   22.8 1013.40      -2      597
2010-08-31 17:01:30    336589290  ***  ***    6.4    6.4    6.4   30.3   30.3   58.7   34.1   21.3   23.8 1013.20      -1      635
2010-08-31 17:02:00    336589320  ***  ***    4.9    4.9    4.9   30.1   30.1   57.4   33.4   20.8   23.4 1013.30      -1      622
2010-08-31 17:02:30    336589350  ***  ***    4.5    4.5    4.5   30.3   30.3   56.8   33.6   20.7   23.4 1013.20      -1      629
2010-08-31 17:03:00    336589380  ***  ***    9.8    9.8    9.8   30.0   30.0   56.8   33.1   20.5   23.2 1013.30      -1      617
2010-08-31 17:03:30    336589410  ***  ***    4.2    4.2    4.2   30.1   30.1   56.8   33.2   20.6   23.3 1013.20       0      623
2010-08-31 17:04:00    336589440  ***  ***    4.3    4.3    4.3   30.6   30.6   57.3   34.4   21.2   23.8 1013.20      -1      644
2010-08-31 17:04:30    336589470  ***  ***    7.1    7.1    7.1   30.5   30.5   56.9   34.1   21.0   23.7 1013.20       0      639
2010-08-31 17:05:00    336589500  ***  ***    5.6    5.6    5.6   30.3   30.3   56.7   33.6   20.8   23.5 1013.20       0      632
2010-08-31 17:05:30    336589530  ***  ***    5.8    5.8    5.8   30.6   30.6   57.9   34.5   21.4   23.9 1013.10       0      645
2010-08-31 17:06:00    336589560  ***  ***    3.0    3.0    3.0   30.4   30.4   57.5   34.0   21.0   23.7 1013.10       0      634
2010-08-31 17:06:30    336589590  ***  ***    9.4    9.4    9.4   29.9   29.9   57.7   33.0   20.7   23.3 1013.20       0      616
2010-08-31 17:07:00    336589620  ***  ***    5.9    5.9    5.9   29.4   29.4   57.9   32.1   20.2   22.9 1013.10       0      597
2010-08-31 17:07:30    336589650  ***  ***    6.0    6.0    6.0   29.4   29.4   59.1   32.3   20.6   23.2 1013.20       0      597
2010-08-31 17:08:00    336589680  ***  ***    5.7    5.7    5.7   29.4   29.4   59.7   32.4   20.7   23.2 1013.20       0      598
2010-08-31 17:08:30    336589710  ***  ***    5.1    5.1    5.1   29.1   29.1   59.6   31.8   20.5   23.0 1013.10       0      590
2010-08-31 17:09:00    336589740  ***  ***    5.3    5.3    5.3   30.4   30.4   60.7   34.6   21.9   24.2 1013.20      -1      639
2010-08-31 17:09:30    336589770  ***  ***    4.3    4.3    4.3   30.9   30.9   60.0   35.5   22.2   24.6 1013.20      -1      660
2010-08-31 17:10:00    336589800  ***  ***    3.8    3.8    3.8   29.9   29.9   57.5   33.0   20.6   23.3 1013.30      -1      617
2010-08-31 17:10:30    336589830  ***  ***    8.3    8.3    8.3   29.7   29.7   57.2   32.5   20.3   23.0 1013.30      -1      604
2010-08-31 17:11:00    336589860  ***  ***    3.2    3.2    3.2   29.7   29.7   57.2   32.5   20.3   23.0 1013.20       0      607
2010-08-31 17:11:30    336589890  ***  ***    3.1    3.1    3.1   30.9   30.9   58.5   35.2   21.8   24.3 1013.10       0      658
2010-08-31 17:12:00    336589920  ***  ***    2.6    2.6    2.6   31.6   31.6   57.8   36.7   22.3   24.8 1013.20      -1      684
2010-08-31 17:12:30    336589950  ***  ***    4.7    4.7    4.7   30.5   30.5   55.7   33.8   20.6   23.4 1013.10       0      636
2010-08-31 17:13:00    336589980  ***  ***    5.9    5.9    5.9   31.4   31.4   57.8   36.2   22.1   24.6 1013.10       0      677
2010-08-31 17:13:30    336590010  ***  ***    5.4    5.4    5.4   30.4   30.4   56.0   33.7   20.6   23.4 1013.10       0      632
2010-08-31 17:14:00    336590040  ***  ***    3.2    3.2    3.2   30.9   30.9   57.2   34.9   21.5   24.1 1013.20       0      654
2010-08-31 17:14:30    336590070  ***  ***    7.5    7.5    7.5   31.0   31.0   57.7   35.2   21.7   24.3 1013.20       0      660
2010-08-31 17:15:00    336590100  ***  ***    4.5    4.5    4.5   31.2   31.2   57.4   35.6   21.8   24.4 1013.10       0      668
2010-08-31 17:15:30    336590130  ***  ***    6.5    6.5    6.4   30.9   30.9   57.3   35.0   21.4   24.0 1013.20       0      653
2010-08-31 17:16:00    336590160  ***  ***    5.3    5.3    5.3   30.2   30.2   56.7   33.4   20.6   23.3 1013.10       0      626
2010-08-31 17:16:30    336590190  ***  ***    5.3    5.3    5.3   31.1   31.1   57.7   35.4   21.8   24.3 1013.10       0      664
2010-08-31 17:17:00    336590220  ***  ***    4.6    4.6    4.6   31.0   31.0   57.4   35.2   21.6   24.2 1013.10       0      657
2010-08-31 17:17:30    336590250  ***  ***    4.8    4.8    4.8   30.9   30.9   57.1   34.9   21.4   24.0 1013.10       0      654
2010-08-31 17:18:00    336590280  ***  ***    8.0    8.0    8.0   29.6   29.6   56.8   32.3   20.2   22.9 1013.10       0      605
2010-08-31 17:18:30    336590310  ***  ***    5.0    5.0    5.0   29.8   29.8   58.9   33.1   20.9   23.4 1013.00       0      616
2010-08-31 17:19:00    336590340  ***  ***    3.0    3.0    3.0   29.9   29.9   59.5   33.4   21.1   23.6 1013.10       0      617
2010-08-31 17:19:30    336590370  ***  ***    3.1    3.1    3.1   29.9   29.9   58.9   33.3   21.0   23.5 1013.10       0      620
2010-08-31 17:20:00    336590400  ***  ***    5.4    5.4    5.3   30.3   30.3   59.7   34.2   21.6   24.0 1013.00       0      639
2010-08-31 17:20:30    336590430  ***  ***    3.5    3.5    3.5   30.8   30.8   60.0   35.3   22.2   24.6 1013.10       0      657
2010-08-31 17:21:00    336590460  ***  ***    4.6    4.6    4.6   30.5   30.5   59.5   34.6   21.7   24.1 1013.10       0      643
2010-08-31 17:21:30    336590490  ***  ***    7.2    7.2    7.2   30.1   30.1   58.8   33.7   21.1   23.6 1013.10       0      625
2010-08-31 17:22:00    336590520  ***  ***    6.3    6.3    6.3   30.2   30.2   59.5   34.0   21.4   23.8 1013.10       0      630
2010-08-31 17:22:30    336590550  ***  ***    4.1    4.1    4.1   31.0   31.0   60.4   35.8   22.5   24.8 1013.10       0      665
2010-08-31 17:23:00    336590580  ***  ***    4.0    4.0    4.0   30.3   30.3   58.4   34.0   21.2   23.8 1013.10       0      632
2010-08-31 17:23:30    336590610  ***  ***    5.5    5.5    5.5   30.6   30.6   59.5   34.8   21.8   24.2 1013.10       0      646
2010-08-31 17:24:00    336590640  ***  ***    7.3    7.3    7.3   30.3   30.3   57.8   33.9   21.1   23.7 1013.10       0      634
2010-08-31 17:24:30    336590670  ***  ***    9.0    9.0    9.0   30.2   30.2   57.5   33.6   20.9   23.5 1013.20       0      625
2010-08-31 17:25:00    336590700  ***  ***    8.8    8.8    8.8   30.0   30.0   57.8   33.3   20.8   23.4 1013.10       0      622
2010-08-31 17:25:30    336590730  ***  ***    3.6    3.6    3.6   30.8   30.8   59.4   35.2   21.9   24.3 1013.10       0      654
2010-08-31 17:26:00    336590760  ***  ***    7.7    7.7    7.7   29.8   29.8   58.2   33.0   20.7   23.3 1013.10       0      615
2010-08-31 17:26:30    336590790  ***  ***    5.0    5.0    5.0   30.0   30.0   58.5   33.4   20.9   23.5 1013.00       0      622
2010-08-31 17:27:00    336590820  ***  ***    6.9    6.9    6.9   29.8   29.8   58.7   33.1   20.8   23.4 1013.10       0      614
2010-08-31 17:27:30    336590850  ***  ***    2.4    2.4    2.4   30.2   30.2   59.4   34.0   21.4   23.8 1013.10       0      631
2010-08-31 17:28:00    336590880  ***  ***    4.6    4.6    4.6   30.3   30.3   58.6   34.0   21.3   23.8 1013.10       0      634
2010-08-31 17:28:30    336590910  ***  ***    3.7    3.7    3.7   29.9   29.9   57.5   33.0   20.6   23.3 1013.00       0      619
2010-08-31 17:29:00    336590940  ***  ***    2.0    2.0    2.0   29.7   29.7   57.4   32.6   20.4   23.1 1013.10       0      608
2010-08-31 17:29:30    336590970  ***  ***    6.4    6.4    6.4   29.5   29.5   57.6   32.3   20.2   22.9 1013.10       0      600
2010-08-31 17:30:00    336591000  ***  ***    5.2    5.2    5.2   29.2   29.2   57.7   31.7   20.0   22.7 1013.10       0      591
2010-08-31 17:30:30    336591030  ***  ***    6.8    6.8    6.8   29.4   29.4   58.7   32.3   20.5   23.1 1013.00       0      600
2010-08-31 17:31:00    336591060  ***  ***    6.7    6.7    6.7   30.0   30.0   58.8   33.5   21.1   23.6 1013.10       0      622
2010-08-31 17:31:30    336591090  ***  ***    6.9    6.9    6.9   29.6   29.6   57.5   32.4   20.3   23.0 1013.10       0      605
2010-08-31 17:32:00    336591120  ***  ***    5.7    5.7    5.7   29.5   29.5   57.4   32.2   20.2   22.9 1013.00       0      601
2010-08-31 17:32:30    336591150  ***  ***    7.4    7.4    7.4   29.6   29.6   57.6   32.4   20.4   23.1 1013.10       0      607
2010-08-31 17:33:00    336591180  ***  ***    3.8    3.8    3.8   29.6   29.6   57.9   32.5   20.4   23.1 1013.00       0      605
2010-08-31 17:33:30    336591210  ***  ***    6.8    6.8    6.8   29.9   29.9   57.8   33.1   20.7   23.3 1013.00       0      619
2010-08-31 17:34:00    336591240  ***  ***    7.3    7.3    7.3   29.6   29.6   57.1   32.3   20.2   22.9 1013.10       0      602
2010-08-31 17:34:30    336591270  ***  ***    7.1    7.1    7.1   29.7   29.7   57.4   32.6   20.3   23.0 1013.10       0      606
2010-08-31 17:35:00    336591300  ***  ***    5.8    5.8    5.8   29.8   29.8   58.0   32.9   20.6   23.3 1013.10       0      613
2010-08-31 17:35:30    336591330  ***  ***    7.2    7.2    7.2   30.1   30.1   58.1   33.5   21.0   23.6 1013.10       0      626
2010-08-31 17:36:00    336591360  ***  ***    7.6    7.6    7.6   29.6   29.6   56.7   32.3   20.1   22.9 1013.00       0      606
2010-08-31 17:36:30    336591390  ***  ***    2.6    2.6    2.6   30.1   30.1   57.5   33.4   20.8   23.4 1013.00       0      624
2010-08-31 17:37:00    336591420  ***  ***    6.0    6.0    6.0   29.6   29.6   57.2   32.3   20.2   22.9 1013.00       0      604
2010-08-31 17:37:30    336591450  ***  ***    8.7    8.7    8.7   29.8   29.8   57.1   32.7   20.4   23.1 1013.00       0      613
2010-08-31 17:38:00    336591480  ***  ***    3.2    3.2    3.2   30.1   30.1   57.6   33.4   20.8   23.4 1013.00       0      625
