FORMATTED DATE-TIME           DT   MG   TR     WS     CW     HW     TP     WC     RH     HI     DP     WB      BP      AL       DA
YYYY-MM-DD HH:MM:SS            s  Mag True    mph    mph    mph     °C     °C      %     °C     °C     °C      mb       m        m
2010-09-01 19:15:30    336683730  ***  ***    0.0    0.0    0.0   37.9   37.9   42.1   45.8   22.8   26.7 1008.40      38      945
2010-09-01 19:16:00    336683760  ***  ***    0.0    0.0    0.0   39.3   39.3   39.8   48.1   23.1   27.2 1008.40      38      993
2010-09-01 19:16:30    336683790  ***  ***    1.2    1.2    1.2   37.9   37.9   37.4   43.7   20.9   25.5 1008.40      38      933
2010-09-01 19:17:00    336683820  ***  ***    0.0    0.0    0.0   39.9   39.9   39.7   49.5   23.6   27.6 1008.40      38     1015
2010-09-01 19:17:30    336683850  ***  ***    1.2    1.2    1.2   38.2   38.2   37.2   44.3   21.0   25.7 1008.40      38      942
2010-09-01 19:18:00    336683880  ***  ***    1.0    1.0    1.0   38.0   38.0   38.7   44.5   21.5   25.9 1008.40      38      940
2010-09-01 19:18:30    336683910  ***  ***    0.0    0.0    0.0   38.8   38.8   40.8   47.4   23.1   27.1 1008.40      38      977
2010-09-01 19:19:00    336683940  ***  ***    0.0    0.0    0.0   38.4   38.4   38.4   45.3   21.8   26.2 1008.30      39      956
2010-09-01 19:19:30    336683970  ***  ***    1.3    1.3    1.3   38.3   38.3   37.7   44.8   21.3   25.8 1008.40      38      949
2010-09-01 19:20:00    336684000  ***  ***    1.9    1.9    1.9   35.9   35.9   37.2   39.7   19.0   23.9 1008.30      38      856
2010-09-01 19:20:30    336684030  ***  ***    1.1    1.1    1.1   36.4   36.4   40.3   41.8   20.7   25.0 1008.40      38      881
2010-09-01 19:21:00    336684060  ***  ***    1.2    1.2    1.2   36.7   36.7   39.4   42.1   20.7   25.1 1008.30      39      893
2010-09-01 19:21:30    336684090  ***  ***    0.9    0.9    0.9   37.1   37.1   39.3   42.9   20.9   25.3 1008.30      38      906
2010-09-01 19:22:00    336684120  ***  ***    1.4    1.4    1.4   36.2   36.2   38.5   40.8   19.8   24.4 1008.30      39      870
2010-09-01 19:22:30    336684150  ***  ***    0.0    0.0    0.0   38.3   38.3   40.9   46.3   22.7   26.7 1008.40      38      956
2010-09-01 19:23:00    336684180  ***  ***    0.9    0.9    0.9   37.0   37.0   38.1   42.2   20.4   25.0 1008.30      38      901
2010-09-01 19:23:30    336684210  ***  ***    0.0    0.0    0.0   37.4   37.4   39.2   43.4   21.2   25.6 1008.30      39      919
2010-09-01 19:24:00    336684240  ***  ***    1.2    1.2    1.2   36.5   36.5   38.4   41.3   20.0   24.6 1008.30      39      881
2010-09-01 19:24:30    336684270  ***  ***    0.0    0.0    0.0   38.4   38.4   40.6   46.3   22.6   26.7 1008.30      39      962
2010-09-01 19:25:00    336684300  ***  ***    0.0    0.0    0.0   37.6   37.6   38.6   43.6   21.1   25.6 1008.30      39      926
2010-09-01 19:25:30    336684330  ***  ***    0.0    0.0    0.0   38.2   38.2   39.2   45.3   21.9   26.2 1008.30      38      949
2010-09-01 19:26:00    336684360  ***  ***    1.4    1.4    1.4   37.4   37.4   39.2   43.4   21.2   25.6 1008.30      39      918
2010-09-01 19:26:30    336684390  ***  ***    0.0    0.0    0.0   38.4   38.4   41.5   46.7   23.0   26.9 1008.30      39      963
2010-09-01 19:27:00    336684420  ***  ***    0.0    0.0    0.0   38.7   38.7   38.9   46.2   22.1   26.4 1008.30      38      967
2010-09-01 19:27:30    336684450  ***  ***    0.8    0.8    0.8   38.0   38.0   38.6   44.5   21.4   25.8 1008.30      39      942
2010-09-01 19:28:00    336684480  ***  ***    1.6    1.6    1.6   37.5   37.5   38.6   43.4   21.0   25.5 1008.30      39      922
2010-09-01 19:28:30    336684510  ***  ***    1.3    1.3    1.3   36.1   36.1   38.4   40.5   19.7   24.4 1008.30      39      866
2010-09-01 19:29:00    336684540  ***  ***    0.9    0.9    0.9   35.9   35.9   40.8   41.0   20.6   24.8 1008.20      39      869
2010-09-01 19:29:30    336684570  ***  ***    1.5    1.5    1.5   34.5   34.5   41.5   38.3   19.5   23.8 1008.10      40      814
2010-09-01 19:30:00    336684600  ***  ***    0.8    0.8    0.8   33.7   33.7   43.1   37.1   19.4   23.5 1008.00      41      789
2010-09-01 19:30:30    336684630  ***  ***    1.2    1.2    1.2   33.2   33.2   44.5   36.6   19.5   23.5 1008.10      41      773
2010-09-01 19:31:00    336684660  ***  ***    0.6    0.6    0.6   34.7   34.7   46.1   40.1   21.4   25.0 1008.20      40      831
2010-09-01 19:31:30    336684690  ***  ***    0.9    0.9    0.8   35.5   35.5   43.6   41.1   21.2   25.1 1008.10      40      860
2010-09-01 19:32:00    336684720  ***  ***    1.4    1.4    1.4   36.2   36.2   41.7   41.9   21.1   25.2 1008.20      39      881
2010-09-01 19:32:30    336684750  ***  ***    0.0    0.0    0.0   36.5   36.5   42.2   42.7   21.6   25.6 1008.20      40      894
2010-09-01 19:33:00    336684780  ***  ***    1.1    1.1    1.1   36.0   36.0   39.9   40.8   20.2   24.6 1008.20      40      869
2010-09-01 19:33:30    336684810  ***  ***    1.4    1.4    1.4   37.0   37.0   42.2   43.8   22.1   26.0 1008.20      40      912
2010-09-01 19:34:00    336684840  ***  ***    1.2    1.2    1.2   36.2   36.2   40.7   41.5   20.7   25.0 1008.20      40      878
2010-09-01 19:34:30    336684870  ***  ***    0.0    0.0    0.0   36.4   36.4   41.6   42.2   21.3   25.3 1008.20      40      890
2010-09-01 19:35:00    336684900  ***  ***    0.9    0.9    0.9   36.9   36.9   40.8   43.0   21.4   25.6 1008.10      40      907
2010-09-01 19:35:30    336684930  ***  ***    0.0    0.0    0.0   37.3   37.3   41.6   44.1   22.1   26.1 1008.20      40      925
2010-09-01 19:36:00    336684960  ***  ***    1.1    1.1    1.1   36.6   36.6   39.7   42.0   20.7   25.0 1008.20      40      891
2010-09-01 19:36:30    336684990  ***  ***    0.7    0.7    0.7   36.9   36.9   40.8   43.0   21.4   25.6 1008.20      40      905
2010-09-01 19:37:00    336685020  ***  ***    0.9    0.9    0.9   36.3   36.3   40.9   41.8   20.9   25.1 1008.10      41      885
2010-09-01 19:37:30    336685050  ***  ***    0.0    0.0    0.0   38.1   38.1   43.7   47.0   23.6   27.2 1008.10      40      961
2010-09-01 19:38:00    336685080  ***  ***    0.8    0.8    0.8   38.2   38.2   39.0   45.2   21.8   26.1 1008.10      41      949
2010-09-01 19:38:30    336685110  ***  ***    1.0    1.0    1.0   37.2   37.2   39.4   43.1   21.1   25.4 1008.10      40      912
2010-09-01 19:39:00    336685140  ***  ***    0.9    0.9    0.9   37.6   37.6   40.3   44.3   21.8   26.0 1008.10      40      932
2010-09-01 19:39:30    336685170  ***  ***    0.9    0.9    0.9   37.5   37.5   40.5   44.2   21.9   26.0 1008.10      41      931
2010-09-01 19:40:00    336685200  ***  ***    0.8    0.8    0.8   37.6   37.6   41.1   44.6   22.1   26.2 1008.10      41      933
2010-09-01 19:40:30    336685230  ***  ***    0.0    0.0    0.0   38.5   38.5   41.1   46.8   22.9   26.8 1008.10      40      969
2010-09-01 19:41:00    336685260  ***  ***    0.0    0.0    0.0   38.8   38.8   40.4   47.2   22.9   26.9 1008.10      41      978
2010-09-01 19:41:30    336685290  ***  ***    0.0    0.0    0.0   39.6   39.6   40.8   49.3   23.8   27.7 1008.00      41     1010
2010-09-01 19:42:00    336685320  ***  ***    0.0    0.0    0.0   39.2   39.2   39.4   47.6   22.9   27.0 1008.10      40      990
2010-09-01 19:42:30    336685350  ***  ***    0.0    0.0    0.0   39.8   39.8   38.8   48.8   23.1   27.3 1008.00      41     1013
2010-09-01 19:43:00    336685380  ***  ***    0.0    0.0    0.0   37.6   37.6   37.2   43.0   20.5   25.2 1008.00      41      925
2010-09-01 19:43:30    336685410  ***  ***    1.1    1.1    1.1   36.9   36.9   38.6   42.2   20.5   25.0 1008.00      41      905
2010-09-01 19:44:00    336685440  ***  ***    0.0    0.0    0.0   37.6   37.6   42.2   45.1   22.5   26.4 1008.10      41      935
2010-09-01 19:44:30    336685470  ***  ***    1.3    1.3    1.3   36.7   36.7   40.0   42.3   20.9   25.2 1008.00      41      897
2010-09-01 19:45:00    336685500  ***  ***    1.1    1.1    1.0   36.0   36.0   40.0   40.9   20.3   24.7 1008.00      41      870
2010-09-01 19:45:30    336685530  ***  ***    0.9    0.9    0.8   36.5   36.5   40.9   42.3   21.0   25.2 1008.00      41      891
2010-09-01 19:46:00    336685560  ***  ***    0.0    0.0    0.0   37.6   37.6   41.7   44.9   22.4   26.4 1008.00      41      937
2010-09-01 19:46:30    336685590  ***  ***    0.9    0.9    0.9   37.0   37.0   41.1   43.3   21.6   25.7 1008.10      41      911
2010-09-01 19:47:00    336685620  ***  ***    0.0    0.0    0.0   37.7   37.7   42.6   45.6   22.8   26.6 1008.00      41      944
2010-09-01 19:47:30    336685650  ***  ***    0.0    0.0    0.0   38.4   38.4   40.7   46.4   22.7   26.7 1008.10      41      964
2010-09-01 19:48:00    336685680  ***  ***    0.6    0.6    0.6   38.5   38.5   40.2   46.4   22.5   26.6 1008.10      41      965
2010-09-01 19:48:30    336685710  ***  ***    0.0    0.0    0.0   38.2   38.2   39.0   45.2   21.8   26.1 1008.00      41      952
2010-09-01 19:49:00    336685740  ***  ***    1.3    1.3    1.3   38.6   38.6   40.0   46.6   22.6   26.7 1008.10      40      970
2010-09-01 19:49:30    336685770  ***  ***    0.9    0.9    0.9   36.9   36.9   38.5   42.2   20.4   25.0 1008.00      41      901
2010-09-01 19:50:00    336685800  ***  ***    0.0    0.0    0.0   38.5   38.5   41.4   47.0   23.0   26.9 1008.00      41      969
2010-09-01 19:50:30    336685830  ***  ***    0.0    0.0    0.0   39.1   39.1   40.3   47.9   23.2   27.2 1008.10      40      990
2010-09-01 19:51:00    336685860  ***  ***    0.8    0.8    0.8   38.4   38.4   37.6   45.0   21.4   25.9 1008.00      41      959
2010-09-01 19:51:30    336685890  ***  ***    0.8    0.8    0.8   38.2   38.2   38.5   44.9   21.6   26.0 1007.90      42      953
2010-09-01 19:52:00    336685920  ***  ***    2.0    2.0    2.0   36.7   36.7   37.5   41.4   19.9   24.6 1007.90      42      892
2010-09-01 19:52:30    336685950  ***  ***    0.8    0.8    0.8   37.1   37.1   40.8   43.4   21.6   25.7 1007.90      42      917
2010-09-01 19:53:00    336685980  ***  ***    1.2    1.2    1.2   37.4   37.4   40.7   44.0   21.8   25.9 1007.90      42      929
2010-09-01 19:53:30    336686010  ***  ***    0.9    0.9    0.9   37.4   37.4   40.4   43.8   21.7   25.9 1007.90      42      926
2010-09-01 19:54:00    336686040  ***  ***    0.0    0.0    0.0   37.0   37.0   41.0   43.3   21.6   25.7 1007.90      42      913
2010-09-01 19:54:30    336686070  ***  ***    0.0    0.0    0.0   36.5   36.5   41.3   42.4   21.3   25.4 1007.80      42      895
2010-09-01 19:55:00    336686100  ***  ***    0.8    0.8    0.8   36.6   36.6   41.3   42.6   21.3   25.4 1007.90      42      897
2010-09-01 19:55:30    336686130  ***  ***    1.1    1.1    1.1   36.8   36.8   41.0   42.9   21.4   25.5 1007.90      42      904
2010-09-01 19:56:00    336686160  ***  ***    0.0    0.0    0.0   37.2   37.2   42.3   44.2   22.2   26.1 1007.90      42      922
2010-09-01 19:56:30    336686190  ***  ***    0.0    0.0    0.0   39.4   39.4   42.1   49.5   24.1   27.8 1007.90      42     1006
2010-09-01 19:57:00    336686220  ***  ***    0.0    0.0    0.0   37.6   37.6   38.5   43.6   21.1   25.6 1007.80      43      928
2010-09-01 19:57:30    336686250  ***  ***    0.0    0.0    0.0   36.9   36.9   40.5   42.9   21.3   25.5 1007.80      43      908
2010-09-01 19:58:00    336686280  ***  ***    0.0    0.0    0.0   36.4   36.4   41.1   42.1   21.0   25.2 1007.80      43      889
2010-09-01 19:58:30    336686310  ***  ***    1.0    1.0    1.0   35.0   35.0   41.1   39.2   19.9   24.2 1007.80      42      838
2010-09-01 19:59:00    336686340  ***  ***    0.0    0.0    0.0   36.7   36.7   42.7   43.3   22.0   25.9 1007.90      42      906
2010-09-01 19:59:30    336686370  ***  ***    1.4    1.4    1.4   34.5   34.5   41.4   38.2   19.5   23.8 1007.70      43      818
2010-09-01 20:00:00    336686400  ***  ***    0.0    0.0    0.0   35.8   35.8   43.3   41.6   21.4   25.3 1007.80      42      874
2010-09-01 20:00:30    336686430  ***  ***    1.8    1.8    1.8   35.2   35.2   42.3   40.0   20.4   24.5 1007.90      42      845
2010-09-01 20:01:00    336686460  ***  ***    1.7    1.7    1.7   34.9   34.9   41.3   39.0   19.9   24.1 1007.90      42      833
2010-09-01 20:01:30    336686490  ***  ***    1.1    1.1    1.1   35.2   35.2   42.0   39.9   20.3   24.4 1007.80      43      847
2010-09-01 20:02:00    336686520  ***  ***    0.0    0.0    0.0   36.7   36.7   42.5   43.3   21.9   25.8 1007.80      42      905
2010-09-01 20:02:30    336686550  ***  ***    0.0    0.0    0.0   36.7   36.7   42.1   43.1   21.7   25.7 1007.90      42      904
2010-09-01 20:03:00    336686580  ***  ***    1.0    1.0    1.0   35.8   35.8   40.4   40.6   20.3   24.6 1007.90      42      865
2010-09-01 20:03:30    336686610  ***  ***    1.0    1.0    1.0   35.7   35.7   41.5   40.8   20.6   24.8 1007.90      42      863
2010-09-01 20:04:00    336686640  ***  ***    0.0    0.0    0.0   36.4   36.4   42.5   42.6   21.6   25.6 1007.80      42      895
2010-09-01 20:04:30    336686670  ***  ***    0.0    0.0    0.0   36.7   36.7   41.8   43.0   21.6   25.6 1007.80      43      905
2010-09-01 20:05:00    336686700  ***  ***    0.9    0.9    0.9   36.4   36.4   42.0   42.4   21.5   25.5 1007.80      43      895
2010-09-01 20:05:30    336686730  ***  ***    0.0    0.0    0.0   36.7   36.7   41.5   42.9   21.5   25.6 1007.80      43      906
2010-09-01 20:06:00    336686760  ***  ***    0.9    0.9    0.9   36.2   36.2   40.8   41.6   20.8   25.0 1007.80      43      885
2010-09-01 20:06:30    336686790  ***  ***    0.0    0.0    0.0   37.0   37.0   41.6   43.5   21.8   25.8 1007.80      43      916
2010-09-01 20:07:00    336686820  ***  ***    0.8    0.8    0.8   36.7   36.7   41.3   42.8   21.4   25.5 1007.70      43      903
2010-09-01 20:07:30    336686850  ***  ***    0.0    0.0    0.0   37.8   37.8   41.2   45.2   22.3   26.3 1007.70      43      945
2010-09-01 20:08:00    336686880  ***  ***    0.0    0.0    0.0   39.2   39.2   41.3   48.6   23.7   27.5 1007.70      44     1000
2010-09-01 20:08:30    336686910  ***  ***    0.7    0.7    0.7   37.8   37.8   39.3   44.3   21.5   25.9 1007.70      44      938
2010-09-01 20:09:00    336686940  ***  ***    0.0    0.0    0.0   38.5   38.5   39.6   46.1   22.3   26.5 1007.70      43      968
2010-09-01 20:09:30    336686970  ***  ***    1.1    1.1    1.1   36.8   36.8   38.1   41.8   20.2   24.8 1007.60      44      900
2010-09-01 20:10:00    336687000  ***  ***    0.0    0.0    0.0   37.2   37.2   40.9   43.7   21.7   25.8 1007.70      43      924
2010-09-01 20:10:30    336687030  ***  ***    0.9    0.9    0.9   37.3   37.3   41.6   44.1   22.0   26.0 1007.80      43      926
2010-09-01 20:11:00    336687060  ***  ***    1.9    1.9    1.9   35.9   35.9   39.8   40.6   20.1   24.5 1007.70      44      870
2010-09-01 20:11:30    336687090  ***  ***    1.3    1.3    1.3   35.8   35.8   41.6   41.0   20.7   24.9 1007.60      44      871
2010-09-01 20:12:00    336687120  ***  ***    0.0    0.0    0.0   36.5   36.5   43.3   43.1   22.0   25.8 1007.70      44      901
2010-09-01 20:12:30    336687150  ***  ***    1.0    1.0    1.0   36.0   36.0   41.6   41.4   20.9   25.0 1007.70      44      878
2010-09-01 20:13:00    336687180  ***  ***    0.0    0.0    0.0   37.3   37.3   42.8   44.6   22.5   26.4 1007.80      43      928
2010-09-01 20:13:30    336687210  ***  ***    0.0    0.0    0.0   37.4   37.4   41.6   44.3   22.2   26.2 1007.70      43      934
2010-09-01 20:14:00    336687240  ***  ***    0.8    0.8    0.8   36.5   36.5   40.1   41.9   20.8   25.1 1007.70      44      895
2010-09-01 20:14:30    336687270  ***  ***    1.6    1.6    1.6   35.6   35.6   40.0   40.1   19.9   24.3 1007.70      44      859
2010-09-01 20:15:00    336687300  ***  ***    1.6    1.6    1.6   35.5   35.5   41.6   40.4   20.5   24.7 1007.70      43      860
2010-09-01 20:15:30    336687330  ***  ***    0.0    0.0    0.0   37.0   37.0   42.8   44.0   22.3   26.1 1007.80      43      918
2010-09-01 20:16:00    336687360  ***  ***    0.9    0.9    0.9   36.5   36.5   42.4   42.8   21.6   25.6 1007.80      43      897
2010-09-01 20:16:30    336687390  ***  ***    1.2    1.2    1.2   36.6   36.6   41.7   42.7   21.5   25.6 1007.70      44      900
2010-09-01 20:17:00    336687420  ***  ***    0.0    0.0    0.0   37.5   37.5   41.2   44.5   22.1   26.1 1007.80      43      932
2010-09-01 20:17:30    336687450  ***  ***    0.8    0.8    0.8   36.6   36.6   40.4   42.2   21.0   25.2 1007.70      43      898
2010-09-01 20:18:00    336687480  ***  ***    0.0    0.0    0.0   37.2   37.2   41.6   43.9   22.0   26.0 1007.80      43      924
2010-09-01 20:18:30    336687510  ***  ***    0.9    0.9    0.9   38.1   38.1   41.8   46.1   22.9   26.8 1007.80      43      961
2010-09-01 20:19:00    336687540  ***  ***    1.5    1.5    1.5   37.0   37.0   39.3   42.7   20.9   25.3 1007.80      43      911
2010-09-01 20:19:30    336687570  ***  ***    0.0    0.0    0.0   37.5   37.5   39.4   43.7   21.3   25.6 1007.70      43      928
2010-09-01 20:20:00    336687600  ***  ***    1.9    1.9    1.9   35.7   35.7   38.9   39.9   19.6   24.2 1007.60      44      862
2010-09-01 20:20:30    336687630  ***  ***    0.9    0.9    0.9   35.9   35.9   41.1   41.1   20.6   24.8 1007.70      44      874
2010-09-01 20:21:00    336687660  ***  ***    1.5    1.5    1.5   35.8   35.8   40.7   40.7   20.4   24.7 1007.70      44      869
2010-09-01 20:21:30    336687690  ***  ***    0.0    0.0    0.0   35.6   35.6   41.8   40.7   20.6   24.8 1007.60      44      863
2010-09-01 20:22:00    336687720  ***  ***    1.5    1.5    1.5   35.5   35.5   41.5   40.4   20.4   24.6 1007.70      44      859
2010-09-01 20:22:30    336687750  ***  ***    0.9    0.9    0.9   35.8   35.8   42.1   41.2   20.9   25.0 1007.60      44      871
2010-09-01 20:23:00    336687780  ***  ***    0.0    0.0    0.0   36.5   36.5   43.1   43.1   21.9   25.8 1007.70      44      900
2010-09-01 20:23:30    336687810  ***  ***    0.7    0.7    0.7   37.2   37.2   41.7   44.0   22.0   26.0 1007.80      43      923
2010-09-01 20:24:00    336687840  ***  ***    0.0    0.0    0.0   37.2   37.2   40.5   43.5   21.5   25.7 1007.80      43      921
2010-09-01 20:24:30    336687870  ***  ***    0.0    0.0    0.0   37.4   37.4   40.7   44.0   21.7   25.9 1007.80      43      928
2010-09-01 20:25:00    336687900  ***  ***    0.8    0.8    0.8   37.4   37.4   40.8   44.0   21.9   26.0 1007.80      43      931
2010-09-01 20:25:30    336687930  ***  ***    1.2    1.2    1.2   36.3   36.3   40.1   41.5   20.6   24.9 1007.80      43      885
2010-09-01 20:26:00    336687960  ***  ***    0.9    0.9    0.8   36.2   36.2   41.4   41.8   21.0   25.1 1007.80      43      882
2010-09-01 20:26:30    336687990  ***  ***    0.0    0.0    0.0   36.4   36.4   41.1   42.1   21.1   25.2 1007.80      43      892
2010-09-01 20:27:00    336688020  ***  ***    1.2    1.2    1.2   36.6   36.6   40.9   42.5   21.2   25.4 1007.80      43      899
2010-09-01 20:27:30    336688050  ***  ***    0.0    0.0    0.0   36.8   36.8   41.3   43.0   21.5   25.6 1007.80      43      905
2010-09-01 20:28:00    336688080  ***  ***    1.1    1.1    1.1   36.7   36.7   40.5   42.5   21.1   25.3 1007.80      43      904
2010-09-01 20:28:30    336688110  ***  ***    0.0    0.0    0.0   36.2   36.2   40.5   41.5   20.6   24.9 1007.70      44      881
2010-09-01 20:29:00    336688140  ***  ***    1.5    1.5    1.5   34.4   34.4   40.5   37.8   19.1   23.5 1007.60      44      817
2010-09-01 20:29:30    336688170  ***  ***    0.8    0.8    0.8   34.8   34.8   43.3   39.4   20.5   24.5 1007.50      45      836
2010-09-01 20:30:00    336688200  ***  ***    1.2    1.2    1.2   34.3   34.3   43.0   38.3   19.9   24.0 1007.60      45      816
2010-09-01 20:30:30    336688230  ***  ***    1.6    1.6    1.6   33.2   33.2   44.4   36.5   19.4   23.4 1007.50      45      777
2010-09-01 20:31:00    336688260  ***  ***    0.0    0.0    0.0   33.9   33.9   47.1   38.7   21.0   24.6 1007.60      44      809
2010-09-01 20:31:30    336688290  ***  ***    0.0    0.0    0.0   35.6   35.6   47.8   42.9   22.9   26.2 1007.70      44      878
2010-09-01 20:32:00    336688320  ***  ***    0.9    0.9    0.9   35.7   35.7   43.7   41.5   21.4   25.2 1007.70      44      871
2010-09-01 20:32:30    336688350  ***  ***    0.0    0.0    0.0   35.1   35.1   42.1   39.7   20.3   24.4 1007.60      44      846
2010-09-01 20:33:00    336688380  ***  ***    1.6    1.6    1.6   35.1   35.1   42.0   39.7   20.3   24.4 1007.60      44      846
2010-09-01 20:33:30    336688410  ***  ***    1.1    1.1    1.1   35.6   35.6   42.1   40.8   20.8   24.9 1007.70      44      864
2010-09-01 20:34:00    336688440  ***  ***    0.0    0.0    0.0   37.6   37.6   43.3   45.5   22.9   26.7 1007.70      44      942
2010-09-01 20:34:30    336688470  ***  ***    0.0    0.0    0.0   37.2   37.2   40.7   43.6   21.6   25.8 1007.70      44      922
2010-09-01 20:35:00    336688500  ***  ***    0.0    0.0    0.0   38.4   38.4   41.3   46.6   22.9   26.8 1007.70      44      968
2010-09-01 20:35:30    336688530  ***  ***    0.0    0.0    0.0   37.1   37.1   39.3   42.9   20.9   25.3 1007.60      44      913
2010-09-01 20:36:00    336688560  ***  ***    1.1    1.1    1.1   35.6   35.6   40.1   40.1   20.0   24.4 1007.60      44      860
2010-09-01 20:36:30    336688590  ***  ***    1.0    1.0    1.0   35.5   35.5   40.9   40.2   20.1   24.4 1007.60      44      856
2010-09-01 20:37:00    336688620  ***  ***    1.1    1.1    1.1   36.3   36.3   43.1   42.6   21.8   25.7 1007.60      44      895
2010-09-01 20:37:30    336688650  ***  ***    0.0    0.0    0.0   36.2   36.2   42.4   42.1   21.4   25.4 1007.50      46      889
2010-09-01 20:38:00    336688680  ***  ***    0.0    0.0    0.0   34.7   34.7   42.8   39.0   20.2   24.3 1007.40      46      834
2010-09-01 20:38:30    336688710  ***  ***    0.9    0.9    0.9   33.2   33.2   43.9   36.4   19.2   23.3 1007.30      47      778
2010-09-01 20:39:00    336688740  ***  ***    0.0    0.0    0.0   34.0   34.0   46.9   38.9   21.0   24.6 1007.50      46      813
2010-09-01 20:39:30    336688770  ***  ***    0.0    0.0    0.0   34.4   34.4   46.5   39.6   21.2   24.8 1007.40      46      827
2010-09-01 20:40:00    336688800  ***  ***    0.0    0.0    0.0   35.2   35.2   46.5   41.4   22.0   25.5 1007.50      45      860
2010-09-01 20:40:30    336688830  ***  ***    0.0    0.0    0.0   35.5   35.5   44.8   41.5   21.7   25.4 1007.60      45      868
2010-09-01 20:41:00    336688860  ***  ***    1.5    1.5    1.5   33.9   33.9   42.7   37.4   19.5   23.7 1007.40      46      803
2010-09-01 20:41:30    336688890  ***  ***    1.2    1.2    1.2   33.8   33.8   45.3   38.0   20.3   24.1 1007.40      46      803
2010-09-01 20:42:00    336688920  ***  ***    0.0    0.0    0.0   35.9   35.9   46.6   43.1   22.7   26.1 1007.50      45      888
2010-09-01 20:42:30    336688950  ***  ***    0.0    0.0    0.0   35.7   35.7   43.4   41.4   21.3   25.2 1007.50      45      871
2010-09-01 20:43:00    336688980  ***  ***    0.0    0.0    0.0   35.8   35.8   43.1   41.5   21.3   25.2 1007.40      46      877
2010-09-01 20:43:30    336689010  ***  ***    0.0    0.0    0.0   34.1   34.1   42.7   37.8   19.6   23.8 1007.40      46      812
2010-09-01 20:44:00    336689040  ***  ***    1.0    1.0    1.0   34.0   34.0   43.6   37.9   19.9   23.9 1007.40      46      809
2010-09-01 20:44:30    336689070  ***  ***    1.7    1.7    1.6   33.3   33.3   44.9   36.8   19.7   23.6 1007.40      46      784
2010-09-01 20:45:00    336689100  ***  ***    1.0    1.0    1.0   33.5   33.5   45.7   37.5   20.2   24.0 1007.50      45      792
2010-09-01 20:45:30    336689130  ***  ***    0.8    0.8    0.8   34.1   34.1   45.1   38.5   20.5   24.3 1007.60      45      812
2010-09-01 20:46:00    336689160  ***  ***    0.0    0.0    0.0   34.8   34.8   44.6   39.8   21.0   24.8 1007.50      45      842
2010-09-01 20:46:30    336689190  ***  ***    0.0    0.0    0.0   35.9   35.9   44.2   42.1   21.8   25.6 1007.50      45      883
2010-09-01 20:47:00    336689220  ***  ***    0.0    0.0    0.0   35.9   35.9   42.6   41.6   21.2   25.2 1007.50      45      881
2010-09-01 20:47:30    336689250  ***  ***    0.0    0.0    0.0   36.0   36.0   42.3   41.7   21.2   25.2 1007.60      45      880
2010-09-01 20:48:00    336689280  ***  ***    0.0    0.0    0.0   35.0   35.0   42.3   39.5   20.3   24.4 1007.50      45      842
2010-09-01 20:48:30    336689310  ***  ***    0.0    0.0    0.0   34.9   34.9   43.1   39.6   20.5   24.5 1007.60      44      840
2010-09-01 20:49:00    336689340  ***  ***    0.0    0.0    0.0   35.8   35.8   43.5   41.6   21.5   25.3 1007.60      44      877
2010-09-01 20:49:30    336689370  ***  ***    1.4    1.4    1.4   35.0   35.0   41.9   39.4   20.1   24.3 1007.50      45      842
2010-09-01 20:50:00    336689400  ***  ***    0.0    0.0    0.0   34.9   34.9   42.6   39.4   20.3   24.4 1007.60      44      839
2010-09-01 20:50:30    336689430  ***  ***    0.9    0.9    0.9   34.7   34.7   43.0   39.1   20.2   24.3 1007.50      45      831
2010-09-01 20:51:00    336689460  ***  ***    1.4    1.4    1.3   34.6   34.6   43.5   39.0   20.3   24.3 1007.50      45      828
2010-09-01 20:51:30    336689490  ***  ***    1.1    1.1    1.1   34.7   34.7   43.4   39.2   20.5   24.4 1007.50      46      834
2010-09-01 20:52:00    336689520  ***  ***    1.3    1.3    1.3   34.9   34.9   44.3   40.0   21.0   24.8 1007.60      45      842
2010-09-01 20:52:30    336689550  ***  ***    0.0    0.0    0.0   36.3   36.3   43.6   42.8   22.0   25.8 1007.40      46      899
2010-09-01 20:53:00    336689580  ***  ***    1.0    1.0    1.0   35.4   35.4   42.0   40.3   20.5   24.6 1007.50      46      856
2010-09-01 20:53:30    336689610  ***  ***    1.6    1.6    1.6   34.5   34.5   42.8   38.6   20.0   24.1 1007.50      46      825
2010-09-01 20:54:00    336689640  ***  ***    1.6    1.6    1.6   34.6   34.6   44.6   39.3   20.7   24.6 1007.40      46      832
2010-09-01 20:54:30    336689670  ***  ***    1.1    1.1    1.1   34.6   34.6   44.1   39.2   20.6   24.5 1007.50      45      830
2010-09-01 20:55:00    336689700  ***  ***    1.2    1.2    1.2   35.0   35.0   44.0   40.1   20.9   24.8 1007.50      45      847
2010-09-01 20:55:30    336689730  ***  ***    0.0    0.0    0.0   35.4   35.4   45.0   41.3   21.7   25.4 1007.50      45      865
2010-09-01 20:56:00    336689760  ***  ***    0.0    0.0    0.0   36.0   36.0   46.2   43.2   22.6   26.1 1007.50      45      889
2010-09-01 20:56:30    336689790  ***  ***    1.0    1.0    1.0   35.7   35.7   42.7   41.2   21.1   25.1 1007.60      45      870
2010-09-01 20:57:00    336689820  ***  ***    0.0    0.0    0.0   35.9   35.9   42.9   41.7   21.3   25.2 1007.50      45      878
