FORMATTED DATE-TIME           DT   MG   TR     WS     CW     HW     TP     WC     RH     HI     DP     WB      BP      AL       DA
YYYY-MM-DD HH:MM:SS            s  Mag True    mph    mph    mph     °C     °C      %     °C     °C     °C      mb       m        m
2010-09-04 15:57:00    336931020  ***  ***    3.1    3.1    3.1   29.8   29.8   55.8   32.5   20.0   22.9 1009.40      30      647
2010-09-04 15:57:30    336931050  ***  ***    4.2    4.2    4.2   29.6   29.6   56.0   32.2   19.9   22.7 1009.50      29      639
2010-09-04 15:58:00    336931080  ***  ***    5.3    5.3    5.3   30.1   30.1   56.7   33.2   20.5   23.2 1009.50      29      660
2010-09-04 15:58:30    336931110  ***  ***    6.9    6.9    6.9   29.6   29.6   55.4   32.0   19.8   22.7 1009.40      30      640
2010-09-04 15:59:00    336931140  ***  ***    5.0    5.0    5.0   29.9   29.9   56.1   32.8   20.2   23.0 1009.50      29      651
2010-09-04 15:59:30    336931170  ***  ***    5.8    5.8    5.8   30.7   30.7   57.0   34.5   21.2   23.8 1009.50      29      685
2010-09-04 16:00:00    336931200  ***  ***    6.0    6.0    6.0   29.8   29.8   54.2   32.3   19.6   22.6 1009.40      30      645
2010-09-04 16:00:30    336931230  ***  ***    3.9    3.9    3.9   30.2   30.2   55.0   33.2   20.2   23.1 1009.40      30      661
2010-09-04 16:01:00    336931260  ***  ***    1.7    1.7    1.7   30.6   30.6   55.0   33.9   20.6   23.5 1009.50      29      677
2010-09-04 16:01:30    336931290  ***  ***    5.5    5.5    5.5   31.2   31.2   54.1   34.9   20.8   23.7 1009.50      29      698
2010-09-04 16:02:00    336931320  ***  ***    4.5    4.5    4.5   31.6   31.6   53.9   35.7   21.1   24.0 1009.40      30      715
2010-09-04 16:02:30    336931350  ***  ***    4.7    4.7    4.7   30.4   30.4   52.0   32.9   19.4   22.6 1009.40      30      664
2010-09-04 16:03:00    336931380  ***  ***    3.4    3.4    3.4   32.0   32.0   55.3   37.0   21.9   24.7 1009.30      30      733
2010-09-04 16:03:30    336931410  ***  ***    5.9    5.9    5.9   30.5   30.5   51.6   33.0   19.4   22.7 1009.30      30      668
2010-09-04 16:04:00    336931440  ***  ***    4.3    4.3    4.3   30.8   30.8   53.3   33.9   20.2   23.3 1009.40      30      683
2010-09-04 16:04:30    336931470  ***  ***    5.0    5.0    5.0   30.9   30.9   53.8   34.2   20.5   23.4 1009.40      30      688
2010-09-04 16:05:00    336931500  ***  ***    4.6    4.6    4.6   31.4   31.4   54.1   35.3   21.0   23.9 1009.30      30      708
2010-09-04 16:05:30    336931530  ***  ***    2.9    2.9    2.9   30.8   30.8   53.6   33.9   20.3   23.3 1009.40      30      683
2010-09-04 16:06:00    336931560  ***  ***    4.9    4.9    4.9   30.5   30.5   53.1   33.3   19.9   23.0 1009.30      30      671
2010-09-04 16:06:30    336931590  ***  ***    5.7    5.7    5.7   30.5   30.5   53.5   33.4   20.0   23.0 1009.30      31      672
2010-09-04 16:07:00    336931620  ***  ***    0.8    0.8    0.8   31.4   31.4   53.4   35.1   20.8   23.8 1009.30      31      706
2010-09-04 16:07:30    336931650  ***  ***    4.9    4.9    4.9   31.2   31.2   52.8   34.6   20.4   23.5 1009.30      31      697
2010-09-04 16:08:00    336931680  ***  ***    4.2    4.2    4.2   31.0   31.0   52.8   34.2   20.3   23.3 1009.30      30      691
2010-09-04 16:08:30    336931710  ***  ***    2.4    2.4    2.4   30.8   30.8   52.4   33.7   19.9   23.0 1009.20      32      683
2010-09-04 16:09:00    336931740  ***  ***    2.3    2.3    2.3   32.2   32.2   54.3   37.2   21.8   24.6 1009.40      30      739
2010-09-04 16:09:30    336931770  ***  ***    5.2    5.2    5.2   30.9   30.9   51.6   33.7   19.8   23.0 1009.30      31      685
2010-09-04 16:10:00    336931800  ***  ***    5.2    5.2    5.2   32.5   32.5   54.3   37.9   22.0   24.8 1009.30      31      750
2010-09-04 16:10:30    336931830  ***  ***    7.4    7.4    7.4   31.7   31.7   51.0   35.3   20.3   23.5 1009.30      31      715
2010-09-04 16:11:00    336931860  ***  ***    3.7    3.7    3.7   31.1   31.1   51.5   34.1   19.9   23.1 1009.20      31      693
2010-09-04 16:11:30    336931890  ***  ***    6.4    6.4    6.4   31.5   31.5   52.6   35.2   20.6   23.7 1009.30      31      711
2010-09-04 16:12:00    336931920  ***  ***    4.8    4.8    4.8   30.8   30.8   52.7   33.7   20.0   23.1 1009.30      31      681
2010-09-04 16:12:30    336931950  ***  ***    5.7    5.7    5.7   30.4   30.4   52.2   32.9   19.5   22.7 1009.30      31      667
2010-09-04 16:13:00    336931980  ***  ***    9.4    9.4    9.4   31.0   31.0   53.1   34.2   20.3   23.3 1009.30      31      691
2010-09-04 16:13:30    336932010  ***  ***    6.7    6.7    6.7   30.9   30.9   53.4   34.1   20.4   23.4 1009.30      31      687
2010-09-04 16:14:00    336932040  ***  ***    7.4    7.4    7.4   30.8   30.8   53.2   33.9   20.1   23.2 1009.30      31      681
2010-09-04 16:14:30    336932070  ***  ***    5.4    5.4    5.4   31.0   31.0   53.0   34.2   20.3   23.3 1009.20      32      692
2010-09-04 16:15:00    336932100  ***  ***    4.7    4.7    4.7   31.5   31.5   53.6   35.4   20.9   23.8 1009.30      31      713
2010-09-04 16:15:30    336932130  ***  ***    7.0    7.0    7.0   31.2   31.2   52.4   34.5   20.3   23.4 1009.30      31      697
2010-09-04 16:16:00    336932160  ***  ***    6.5    6.5    6.5   31.3   31.3   53.5   34.9   20.8   23.8 1009.30      31      707
2010-09-04 16:16:30    336932190  ***  ***    3.8    3.8    3.8   30.6   30.6   52.3   33.3   19.7   22.9 1009.20      32      673
2010-09-04 16:17:00    336932220  ***  ***    7.0    7.0    7.0   30.8   30.8   53.2   33.9   20.1   23.2 1009.20      31      683
2010-09-04 16:17:30    336932250  ***  ***    5.0    5.0    5.0   30.9   30.9   53.5   34.1   20.4   23.4 1009.20      32      691
2010-09-04 16:18:00    336932280  ***  ***    2.8    2.8    2.8   31.1   31.1   54.2   34.7   20.8   23.7 1009.20      32      699
2010-09-04 16:18:30    336932310  ***  ***    3.0    3.0    3.0   31.4   31.4   54.5   35.4   21.1   23.9 1009.30      31      710
2010-09-04 16:19:00    336932340  ***  ***    4.9    4.9    4.9   30.7   30.7   53.8   33.8   20.3   23.3 1009.20      32      683
2010-09-04 16:19:30    336932370  ***  ***    5.8    5.8    5.8   30.6   30.6   54.0   33.6   20.3   23.3 1009.20      32      679
2010-09-04 16:20:00    336932400  ***  ***    3.0    3.0    3.0   30.9   30.9   54.2   34.3   20.5   23.4 1009.20      32      689
2010-09-04 16:20:30    336932430  ***  ***    2.9    2.9    2.9   31.4   31.4   54.2   35.3   21.0   23.9 1009.30      31      709
2010-09-04 16:21:00    336932460  ***  ***    2.6    2.6    2.6   31.3   31.3   54.2   35.1   20.9   23.8 1009.30      31      703
2010-09-04 16:21:30    336932490  ***  ***    6.0    6.0    6.0   31.7   31.7   54.0   35.9   21.3   24.2 1009.30      31      721
2010-09-04 16:22:00    336932520  ***  ***    4.5    4.5    4.5   31.7   31.7   53.4   35.8   21.1   24.0 1009.30      31      718
2010-09-04 16:22:30    336932550  ***  ***    6.0    6.0    6.0   31.1   31.1   51.5   34.1   19.9   23.1 1009.30      31      690
2010-09-04 16:23:00    336932580  ***  ***    7.1    7.1    7.1   30.5   30.5   51.0   32.9   19.2   22.6 1009.30      31      667
2010-09-04 16:23:30    336932610  ***  ***    4.3    4.3    4.3   30.8   30.8   52.8   33.8   20.1   23.2 1009.30      31      683
2010-09-04 16:24:00    336932640  ***  ***    3.9    3.9    3.9   31.1   31.1   52.9   34.4   20.4   23.5 1009.30      31      695
2010-09-04 16:24:30    336932670  ***  ***    4.0    4.0    4.0   30.9   30.9   52.0   33.8   19.9   23.1 1009.30      31      686
2010-09-04 16:25:00    336932700  ***  ***    4.9    4.9    4.9   30.8   30.8   52.0   33.6   19.8   23.0 1009.20      31      683
2010-09-04 16:25:30    336932730  ***  ***    5.6    5.6    5.6   31.5   31.5   52.9   35.3   20.7   23.7 1009.30      31      710
2010-09-04 16:26:00    336932760  ***  ***    7.8    7.8    7.8   30.7   30.7   52.5   33.5   19.9   23.0 1009.30      31      678
2010-09-04 16:26:30    336932790  ***  ***    4.6    4.6    4.6   31.3   31.3   53.9   35.0   20.8   23.8 1009.30      31      705
2010-09-04 16:27:00    336932820  ***  ***    5.7    5.7    5.7   30.6   30.6   52.3   33.3   19.7   22.9 1009.30      31      674
2010-09-04 16:27:30    336932850  ***  ***    5.1    5.1    5.1   31.3   31.3   53.6   34.9   20.8   23.8 1009.30      31      704
2010-09-04 16:28:00    336932880  ***  ***    4.9    4.9    4.9   30.7   30.7   51.8   33.4   19.6   22.8 1009.30      30      677
2010-09-04 16:28:30    336932910  ***  ***    4.9    4.9    4.9   31.4   31.4   53.0   35.0   20.7   23.7 1009.30      31      706
2010-09-04 16:29:00    336932940  ***  ***    2.0    2.0    2.0   32.0   32.0   53.5   36.5   21.4   24.3 1009.30      31      729
2010-09-04 16:29:30    336932970  ***  ***    4.0    4.0    4.0   32.6   32.6   52.3   37.6   21.5   24.6 1009.30      31      750
2010-09-04 16:30:00    336933000  ***  ***    3.1    3.1    3.1   32.5   32.5   52.1   37.3   21.4   24.4 1009.30      31      747
2010-09-04 16:30:30    336933030  ***  ***    3.4    3.4    3.4   31.7   31.7   50.9   35.2   20.3   23.5 1009.30      30      714
2010-09-04 16:31:00    336933060  ***  ***    6.2    6.2    6.2   31.9   31.9   51.7   35.8   20.7   23.8 1009.30      31      724
2010-09-04 16:31:30    336933090  ***  ***    5.5    5.5    5.5   30.9   30.9   51.4   33.7   19.7   23.0 1009.30      30      684
2010-09-04 16:32:00    336933120  ***  ***    4.2    4.2    4.2   31.0   31.0   53.5   34.3   20.5   23.5 1009.30      31      692
2010-09-04 16:32:30    336933150  ***  ***    4.5    4.5    4.5   31.0   31.0   52.2   34.0   20.1   23.2 1009.30      31      691
2010-09-04 16:33:00    336933180  ***  ***    8.7    8.7    8.7   30.4   30.4   51.3   32.7   19.3   22.6 1009.30      31      665
2010-09-04 16:33:30    336933210  ***  ***    8.1    8.1    8.1   30.6   30.6   51.9   33.3   19.6   22.8 1009.30      31      675
2010-09-04 16:34:00    336933240  ***  ***    5.3    5.3    5.3   31.4   31.4   53.0   35.0   20.6   23.7 1009.30      31      706
2010-09-04 16:34:30    336933270  ***  ***    4.3    4.3    4.3   30.9   30.9   51.4   33.7   19.7   23.0 1009.20      31      686
2010-09-04 16:35:00    336933300  ***  ***    7.1    7.1    7.1   31.1   31.1   51.9   34.2   20.1   23.3 1009.30      31      693
2010-09-04 16:35:30    336933330  ***  ***    2.4    2.4    2.4   31.0   31.0   51.3   33.8   19.8   23.1 1009.20      32      687
2010-09-04 16:36:00    336933360  ***  ***    4.1    4.1    4.1   30.9   30.9   51.6   33.7   19.8   23.0 1009.30      31      686
2010-09-04 16:36:30    336933390  ***  ***    2.4    2.4    2.4   31.2   31.2   52.0   34.4   20.2   23.4 1009.20      32      698
2010-09-04 16:37:00    336933420  ***  ***    1.7    1.7    1.7   31.8   31.8   52.1   35.7   20.8   23.9 1009.20      31      722
2010-09-04 16:37:30    336933450  ***  ***    2.2    2.2    2.2   32.1   32.1   52.0   36.4   21.0   24.1 1009.30      31      733
2010-09-04 16:38:00    336933480  ***  ***    1.8    1.8    1.8   31.7   31.7   50.8   35.2   20.2   23.5 1009.30      31      713
2010-09-04 16:38:30    336933510  ***  ***    7.3    7.3    7.3   31.9   31.9   51.9   35.9   20.8   23.9 1009.20      31      725
2010-09-04 16:39:00    336933540  ***  ***    4.4    4.4    4.4   31.1   31.1   50.8   33.9   19.7   23.0 1009.20      32      690
2010-09-04 16:39:30    336933570  ***  ***    7.3    7.3    7.3   31.3   31.3   50.1   34.2   19.7   23.1 1009.20      32      698
2010-09-04 16:40:00    336933600  ***  ***    4.0    4.0    4.0   31.1   31.1   50.8   33.9   19.7   23.0 1009.20      32      692
2010-09-04 16:40:30    336933630  ***  ***    3.7    3.7    3.7   31.2   31.2   50.7   34.1   19.8   23.1 1009.20      31      696
2010-09-04 16:41:00    336933660  ***  ***    5.1    5.1    5.1   31.4   31.4   50.4   34.4   19.8   23.2 1009.20      31      701
2010-09-04 16:41:30    336933690  ***  ***    5.0    5.0    5.0   31.2   31.2   49.7   33.9   19.5   23.0 1009.20      31      696
2010-09-04 16:42:00    336933720  ***  ***    4.8    4.8    4.8   31.8   31.8   50.8   35.4   20.3   23.6 1009.20      32      719
2010-09-04 16:42:30    336933750  ***  ***    4.4    4.4    4.4   30.9   30.9   49.2   33.2   19.0   22.5 1009.30      31      680
2010-09-04 16:43:00    336933780  ***  ***    6.8    6.8    6.8   30.8   30.8   49.0   32.9   18.8   22.4 1009.20      31      676
2010-09-04 16:43:30    336933810  ***  ***    5.3    5.3    5.3   31.0   31.0   49.2   33.4   19.1   22.6 1009.20      32      684
2010-09-04 16:44:00    336933840  ***  ***    5.2    5.2    5.2   30.9   30.9   50.3   33.4   19.4   22.8 1009.20      32      683
2010-09-04 16:44:30    336933870  ***  ***    7.0    7.0    7.0   31.0   31.0   50.9   33.7   19.6   22.9 1009.30      31      688
2010-09-04 16:45:00    336933900  ***  ***    5.1    5.1    5.1   31.0   31.0   51.1   33.8   19.7   23.0 1009.20      32      687
2010-09-04 16:45:30    336933930  ***  ***    3.5    3.5    3.5   30.8   30.8   50.6   33.3   19.3   22.7 1009.30      31      680
2010-09-04 16:46:00    336933960  ***  ***    3.6    3.6    3.6   31.9   31.9   51.9   35.9   20.8   23.9 1009.20      31      724
2010-09-04 16:46:30    336933990  ***  ***    2.1    2.1    2.1   31.7   31.7   50.1   35.0   20.0   23.4 1009.20      32      713
2010-09-04 16:47:00    336934020  ***  ***    3.7    3.7    3.7   31.7   31.7   50.0   35.0   20.0   23.4 1009.20      32      713
2010-09-04 16:47:30    336934050  ***  ***    6.2    6.2    6.2   31.1   31.1   49.2   33.6   19.2   22.7 1009.20      32      689
2010-09-04 16:48:00    336934080  ***  ***    6.1    6.1    6.1   31.7   31.7   50.8   35.2   20.2   23.5 1009.20      32      715
2010-09-04 16:48:30    336934110  ***  ***    5.0    5.0    5.0   31.6   31.6   51.1   35.0   20.2   23.5 1009.20      32      712
2010-09-04 16:49:00    336934140  ***  ***    4.8    4.8    4.8   30.7   30.7   50.2   33.1   19.2   22.6 1009.10      32      677
2010-09-04 16:49:30    336934170  ***  ***    2.3    2.3    2.3   31.4   31.4   52.1   34.8   20.4   23.6 1009.20      32      706
2010-09-04 16:50:00    336934200  ***  ***    5.6    5.6    5.6   31.2   31.2   51.8   34.3   20.1   23.3 1009.20      32      699
2010-09-04 16:50:30    336934230  ***  ***    8.5    8.5    8.5   31.1   31.1   51.7   34.1   19.9   23.1 1009.20      32      692
2010-09-04 16:51:00    336934260  ***  ***    4.9    4.9    4.9   31.2   31.2   52.1   34.4   20.2   23.4 1009.20      32      699
2010-09-04 16:51:30    336934290  ***  ***    3.4    3.4    3.4   31.1   31.1   51.7   34.1   20.0   23.2 1009.20      31      694
2010-09-04 16:52:00    336934320  ***  ***    4.4    4.4    4.4   31.1   31.1   52.4   34.3   20.2   23.3 1009.20      32      694
2010-09-04 16:52:30    336934350  ***  ***    3.1    3.1    3.1   31.6   31.6   53.4   35.6   21.0   24.0 1009.20      32      715
2010-09-04 16:53:00    336934380  ***  ***    4.2    4.2    4.2   31.4   31.4   52.9   35.0   20.7   23.7 1009.20      32      709
2010-09-04 16:53:30    336934410  ***  ***    3.6    3.6    3.6   30.8   30.8   51.2   33.4   19.6   22.9 1009.20      32      681
2010-09-04 16:54:00    336934440  ***  ***    6.5    6.5    6.5   30.8   30.8   51.8   33.5   19.7   23.0 1009.20      32      681
2010-09-04 16:54:30    336934470  ***  ***    5.1    5.1    5.1   31.7   31.7   52.8   35.7   20.8   23.9 1009.20      32      718
2010-09-04 16:55:00    336934500  ***  ***    5.2    5.2    5.2   31.0   31.0   51.1   33.8   19.7   23.0 1009.20      32      689
2010-09-04 16:55:30    336934530  ***  ***    5.6    5.6    5.6   30.8   30.8   51.3   33.4   19.6   22.9 1009.10      32      682
2010-09-04 16:56:00    336934560  ***  ***    3.8    3.8    3.8   30.9   30.9   52.3   33.9   20.0   23.2 1009.10      32      686
2010-09-04 16:56:30    336934590  ***  ***    6.7    6.7    6.7   30.9   30.9   52.8   34.0   20.2   23.3 1009.10      32      689
2010-09-04 16:57:00    336934620  ***  ***    4.8    4.8    4.8   31.1   31.1   53.0   34.4   20.4   23.5 1009.10      32      696
2010-09-04 16:57:30    336934650  ***  ***    3.2    3.2    3.2   30.9   30.9   52.9   34.0   20.2   23.3 1009.10      32      689
2010-09-04 16:58:00    336934680  ***  ***    2.2    2.2    2.2   31.1   31.1   52.4   34.3   20.2   23.3 1009.10      32      694
2010-09-04 16:58:30    336934710  ***  ***    3.9    3.9    3.9   31.2   31.2   53.4   34.7   20.6   23.6 1009.10      32      701
2010-09-04 16:59:00    336934740  ***  ***    4.8    4.8    4.7   32.0   32.0   54.5   36.8   21.6   24.4 1009.10      32      733
2010-09-04 16:59:30    336934770  ***  ***    4.1    4.1    4.1   31.3   31.3   53.7   35.0   20.8   23.8 1009.10      32      707
2010-09-04 17:00:00    336934800  ***  ***    2.7    2.7    2.7   31.0   31.0   53.1   34.2   20.4   23.4 1009.10      33      694
2010-09-04 17:00:30    336934830  ***  ***    4.4    4.4    4.4   31.6   31.6   54.4   35.8   21.3   24.1 1009.10      33      719
2010-09-04 17:01:00    336934860  ***  ***    4.6    4.6    4.6   31.5   31.5   53.2   35.4   20.8   23.8 1009.10      32      712
2010-09-04 17:01:30    336934890  ***  ***    6.7    6.7    6.7   31.5   31.5   53.3   35.4   20.8   23.8 1009.10      32      712
2010-09-04 17:02:00    336934920  ***  ***    9.2    9.2    9.2   31.2   31.2   51.9   34.4   20.2   23.4 1009.10      32      699
2010-09-04 17:02:30    336934950  ***  ***    6.0    6.0    6.0   31.6   31.6   53.0   35.5   20.9   23.9 1009.10      32      717
2010-09-04 17:03:00    336934980  ***  ***    5.8    5.8    5.8   31.6   31.6   53.1   35.5   20.9   23.9 1009.10      32      716
2010-09-04 17:03:30    336935010  ***  ***    8.1    8.1    8.1   31.0   31.0   52.3   34.1   20.1   23.2 1009.20      32      692
2010-09-04 17:04:00    336935040  ***  ***    5.4    5.4    5.4   31.4   31.4   52.5   34.9   20.5   23.6 1009.10      32      709
2010-09-04 17:04:30    336935070  ***  ***    5.8    5.8    5.8   31.0   31.0   52.4   34.1   20.1   23.2 1009.10      33      691
2010-09-04 17:05:00    336935100  ***  ***    2.4    2.4    2.4   30.9   30.9   52.3   33.9   20.0   23.2 1009.10      32      688
2010-09-04 17:05:30    336935130  ***  ***    4.5    4.5    4.5   31.6   31.6   52.7   35.4   20.7   23.8 1009.10      32      715
2010-09-04 17:06:00    336935160  ***  ***    6.6    6.6    6.6   31.2   31.2   52.4   34.5   20.3   23.4 1009.10      32      698
2010-09-04 17:06:30    336935190  ***  ***    4.2    4.2    4.2   31.3   31.3   52.8   34.8   20.5   23.6 1009.10      32      706
2010-09-04 17:07:00    336935220  ***  ***    3.8    3.8    3.8   31.5   31.5   52.3   35.1   20.5   23.6 1009.00      33      711
2010-09-04 17:07:30    336935250  ***  ***    5.1    5.1    5.1   31.1   31.1   53.5   34.5   20.6   23.6 1009.00      33      700
2010-09-04 17:08:00    336935280  ***  ***    7.4    7.4    7.4   31.3   31.3   53.2   34.9   20.6   23.6 1009.10      33      703
2010-09-04 17:08:30    336935310  ***  ***    4.2    4.2    4.2   30.8   30.8   52.9   33.8   20.1   23.2 1009.10      33      684
2010-09-04 17:09:00    336935340  ***  ***    1.9    1.9    1.9   32.2   32.2   53.7   37.1   21.6   24.5 1009.10      33      741
2010-09-04 17:09:30    336935370  ***  ***    3.0    3.0    3.0   32.1   32.1   52.1   36.4   21.1   24.1 1009.10      32      735
2010-09-04 17:10:00    336935400  ***  ***    3.1    3.1    3.1   30.7   30.7   50.5   33.2   19.2   22.6 1009.00      33      677
2010-09-04 17:10:30    336935430  ***  ***    0.0    0.0    0.0   32.5   32.5   52.3   37.4   21.4   24.4 1009.00      33      749
2010-09-04 17:11:00    336935460  ***  ***    3.2    3.2    3.2   32.2   32.2   49.8   36.0   20.4   23.8 1009.00      33      737
2010-09-04 17:11:30    336935490  ***  ***    6.5    6.5    6.5   30.9   30.9   50.4   33.4   19.4   22.8 1009.00      33      684
2010-09-04 17:12:00    336935520  ***  ***    2.2    2.2    2.2   31.3   31.3   52.1   34.6   20.3   23.4 1009.00      33      704
2010-09-04 17:12:30    336935550  ***  ***    4.0    4.0    4.0   30.8   30.8   51.4   33.5   19.6   22.9 1008.90      34      685
2010-09-04 17:13:00    336935580  ***  ***    5.7    5.7    5.7   30.7   30.7   51.9   33.4   19.7   22.9 1009.00      33      679
2010-09-04 17:13:30    336935610  ***  ***    3.0    3.0    3.0   31.0   31.0   52.4   34.1   20.1   23.2 1008.90      34      693
2010-09-04 17:14:00    336935640  ***  ***    6.0    6.0    6.0   30.8   30.8   52.2   33.6   19.9   23.0 1008.90      34      686
2010-09-04 17:14:30    336935670  ***  ***    5.0    5.0    5.0   31.7   31.7   53.4   35.8   21.1   24.0 1008.90      34      722
2010-09-04 17:15:00    336935700  ***  ***    2.6    2.6    2.6   31.0   31.0   52.2   34.0   20.1   23.2 1008.80      35      695
2010-09-04 17:15:30    336935730  ***  ***    3.8    3.8    3.8   31.1   31.1   52.2   34.2   20.1   23.3 1008.90      34      696
2010-09-04 17:16:00    336935760  ***  ***    3.8    3.8    3.8   31.1   31.1   52.1   34.2   20.1   23.3 1008.90      34      697
2010-09-04 17:16:30    336935790  ***  ***    4.6    4.6    4.6   31.3   31.3   52.1   34.6   20.3   23.4 1008.90      34      706
2010-09-04 17:17:00    336935820  ***  ***    2.7    2.7    2.7   32.3   32.3   52.7   37.0   21.4   24.4 1008.90      34      745
2010-09-04 17:17:30    336935850  ***  ***    3.7    3.7    3.7   32.2   32.2   51.9   36.6   21.0   24.1 1008.90      34      739
2010-09-04 17:18:00    336935880  ***  ***    3.3    3.3    3.3   32.7   32.7   51.5   37.6   21.4   24.5 1008.90      34      758
2010-09-04 17:18:30    336935910  ***  ***    3.2    3.2    3.2   32.2   32.2   50.2   36.1   20.5   23.8 1008.90      34      738
2010-09-04 17:19:00    336935940  ***  ***    4.9    4.9    4.9   31.9   31.9   49.9   35.4   20.1   23.5 1008.90      34      723
2010-09-04 17:19:30    336935970  ***  ***    5.9    5.9    5.9   32.3   32.3   51.0   36.6   20.8   24.0 1008.90      34      742
2010-09-04 17:20:00    336936000  ***  ***    6.3    6.3    6.3   31.2   31.2   49.8   33.9   19.5   23.0 1008.80      34      698
2010-09-04 17:20:30    336936030  ***  ***    4.2    4.2    4.2   32.0   32.0   51.7   36.0   20.8   23.9 1008.90      34      732
2010-09-04 17:21:00    336936060  ***  ***    5.5    5.5    5.5   31.5   31.5   50.8   34.7   20.0   23.3 1008.80      34      711
2010-09-04 17:21:30    336936090  ***  ***    4.4    4.4    4.4   31.3   31.3   51.3   34.4   20.0   23.3 1008.80      34      703
2010-09-04 17:22:00    336936120  ***  ***    5.4    5.4    5.4   31.8   31.8   52.0   35.7   20.7   23.8 1008.90      34      723
2010-09-04 17:22:30    336936150  ***  ***    7.7    7.7    7.7   31.5   31.5   51.2   34.8   20.2   23.4 1008.80      35      713
2010-09-04 17:23:00    336936180  ***  ***    8.9    8.9    8.9   31.1   31.1   50.8   33.9   19.7   23.0 1008.90      34      694
2010-09-04 17:23:30    336936210  ***  ***    6.9    6.9    6.9   31.4   31.4   52.1   34.8   20.4   23.5 1008.80      34      709
2010-09-04 17:24:00    336936240  ***  ***    6.1    6.1    6.1   31.6   31.6   53.1   35.5   20.9   23.9 1008.80      34      721
2010-09-04 17:24:30    336936270  ***  ***    2.2    2.2    2.2   30.6   30.6   52.1   33.3   19.6   22.8 1008.80      35      677
2010-09-04 17:25:00    336936300  ***  ***    4.6    4.6    4.6   31.7   31.7   53.8   35.9   21.2   24.1 1008.80      35      726
2010-09-04 17:25:30    336936330  ***  ***    4.5    4.5    4.4   30.9   30.9   52.3   33.9   20.0   23.2 1008.70      36      692
2010-09-04 17:26:00    336936360  ***  ***    3.7    3.7    3.7   31.6   31.6   53.1   35.5   20.9   23.9 1008.80      35      720
2010-09-04 17:26:30    336936390  ***  ***    5.6    5.6    5.6   31.3   31.3   52.0   34.6   20.3   23.4 1008.70      35      706
2010-09-04 17:27:00    336936420  ***  ***    4.7    4.7    4.7   31.5   31.5   51.4   34.9   20.2   23.4 1008.80      35      711
2010-09-04 17:27:30    336936450  ***  ***    4.3    4.3    4.3   32.2   32.2   53.1   36.9   21.4   24.4 1008.80      34      742
2010-09-04 17:28:00    336936480  ***  ***    4.7    4.7    4.7   31.2   31.2   51.1   34.2   19.9   23.1 1008.80      35      702
2010-09-04 17:28:30    336936510  ***  ***    6.6    6.6    6.6   31.1   31.1   52.1   34.2   20.1   23.3 1008.80      35      696
2010-09-04 17:29:00    336936540  ***  ***    4.9    4.9    4.8   30.9   30.9   52.6   33.9   20.1   23.2 1008.80      35      692
2010-09-04 17:29:30    336936570  ***  ***    3.9    3.9    3.9   31.1   31.1   53.0   34.4   20.4   23.5 1008.80      35      703
2010-09-04 17:30:00    336936600  ***  ***    5.8    5.8    5.8   31.2   31.2   53.3   34.7   20.6   23.6 1008.80      35      706
2010-09-04 17:30:30    336936630  ***  ***    2.0    2.0    2.0   31.6   31.6   54.3   35.8   21.2   24.1 1008.80      35      721
2010-09-04 17:31:00    336936660  ***  ***    2.4    2.4    2.4   31.7   31.7   52.3   35.6   20.7   23.8 1008.80      35      722
2010-09-04 17:31:30    336936690  ***  ***    5.1    5.1    5.1   31.6   31.6   51.7   35.2   20.5   23.6 1008.70      36      719
2010-09-04 17:32:00    336936720  ***  ***    3.2    3.2    3.2   33.1   33.1   53.1   38.9   22.2   25.1 1008.70      36      778
2010-09-04 17:32:30    336936750  ***  ***    2.0    2.0    2.0   32.6   32.6   51.7   37.4   21.4   24.5 1008.80      35      757
2010-09-04 17:33:00    336936780  ***  ***    6.0    6.0    6.0   31.6   31.6   51.3   35.1   20.3   23.5 1008.80      35      716
2010-09-04 17:33:30    336936810  ***  ***    6.2    6.2    6.2   32.4   32.4   53.1   37.3   21.6   24.6 1008.80      35      750
2010-09-04 17:34:00    336936840  ***  ***    5.0    5.0    5.0   32.6   32.6   53.9   38.0   22.0   24.8 1008.70      35      760
2010-09-04 17:34:30    336936870  ***  ***    1.9    1.9    1.9   32.1   32.1   53.0   36.6   21.3   24.3 1008.70      35      739
2010-09-04 17:35:00    336936900  ***  ***    3.0    3.0    3.0   31.7   31.7   53.1   35.7   21.0   24.0 1008.70      36      724
2010-09-04 17:35:30    336936930  ***  ***    5.9    5.9    5.9   32.0   32.0   52.6   36.3   21.1   24.1 1008.70      35      737
2010-09-04 17:36:00    336936960  ***  ***    3.3    3.3    3.3   31.3   31.3   52.6   34.7   20.5   23.6 1008.70      36      709
2010-09-04 17:36:30    336936990  ***  ***    0.0    0.0    0.0   32.7   32.7   53.6   38.2   22.0   24.9 1008.60      36      766
2010-09-04 17:37:00    336937020  ***  ***    4.8    4.8    4.8   32.2   32.2   52.0   36.6   21.1   24.2 1008.60      36      745
2010-09-04 17:37:30    336937050  ***  ***    5.7    5.7    5.7   31.9   31.9   52.1   36.0   20.9   24.0 1008.60      36      732
2010-09-04 17:38:00    336937080  ***  ***    7.7    7.7    7.7   32.0   32.0   52.6   36.3   21.1   24.1 1008.60      36      737
2010-09-04 17:38:30    336937110  ***  ***    5.8    5.8    5.8   33.0   33.0   53.0   38.7   22.1   25.0 1008.60      36      774
